t,norm,peak,PR,R_rms,k_star,k_star_L,crystallinity,i_star
3.04,1.0000000000005502,0.0016185335644083164,1911.5011395066615,6.300907811124316,0.47123889803846897,9.42477796076938,0.991738884649635,1
3.08,1.0000000000005598,0.001723397081189954,1965.8035785272166,6.362132410486191,0.47123889803846897,9.42477796076938,0.9917376475341502,1
3.12,1.000000000000569,0.002295281831767812,1995.9320889944693,6.4240898265611195,0.47123889803846897,9.42477796076938,0.9917364747522782,1
3.16,1.000000000000578,0.001397977059144752,2117.6399578692567,6.485830802478629,0.47123889803846897,9.42477796076938,0.9917353571058337,1
3.2,1.0000000000005873,0.0013900688990494197,2188.1587670798363,6.546499097524548,0.47123889803846897,9.42477796076938,0.9917343311708254,1
3.24,1.0000000000005969,0.0015011820187130435,2246.248515124986,6.607528117877687,0.47123889803846897,9.42477796076938,0.9917333421965803,1
3.2800000000000002,1.0000000000006064,0.0013325778843612556,2294.326926607004,6.669597458264554,0.47123889803846897,9.42477796076938,0.9917324030207135,1
3.3200000000000003,1.000000000000615,0.0013136741393277387,2420.410666638832,6.730596953965975,0.47123889803846897,9.42477796076938,0.9917315528502537,1
3.36,1.0000000000006237,0.001463597265825485,2467.076268062282,6.790001734431831,0.47123889803846897,9.42477796076938,0.9917307417382282,1
3.4,1.000000000000633,0.0020369360926677104,2483.5233205024856,6.850502702879122,0.47123889803846897,9.42477796076938,0.991729952402094,1
3.44,1.0000000000006417,0.001434402363870183,2593.7510982635313,6.912235163174288,0.47123889803846897,9.42477796076938,0.9917291890481825,1
3.48,1.00000000000065,0.001111126516951721,2740.5626259504234,6.97169822534118,0.47123889803846897,9.42477796076938,0.9917285198608669,1
3.52,1.0000000000006577,0.0011981772863912787,2774.073361187013,7.0288290587989355,0.47123889803846897,9.42477796076938,0.9917278805790363,1
3.56,1.0000000000006657,0.0015085918734639421,2774.170179148612,7.087609649747369,0.47123889803846897,9.42477796076938,0.991727251260548,1
3.6,1.0000000000006735,0.001284444457178077,2835.572114078194,7.147995755255209,0.47123889803846897,9.42477796076938,0.9917266365697858,1
3.64,1.0000000000006808,0.0010312818628751095,3086.658777886778,7.205436070570222,0.47123889803846897,9.42477796076938,0.9917261013879346,1
3.68,1.0000000000006886,0.0011070892363302643,3126.5013209934214,7.259399950998007,0.47123889803846897,9.42477796076938,0.9917256230351883,1
3.72,1.0000000000006959,0.001351137033908904,3114.1257198656863,7.314397489563703,0.47123889803846897,9.42477796076938,0.9917251555102999,1
3.7600000000000002,1.0000000000007028,0.001625850736247233,3043.554465097746,7.371897443080938,0.47123889803846897,9.42477796076938,0.9917246878253192,1
3.8000000000000003,1.0000000000007099,0.0009724123544569208,3263.7158433896825,7.428090521280898,0.47123889803846897,9.42477796076938,0.9917242277174679,1
3.84,1.0000000000007168,0.0009288596400518832,3498.92015997474,7.480340627656448,0.47123889803846897,9.42477796076938,0.991723839446926,1
3.88,1.0000000000007239,0.000944736394490548,3520.192196494672,7.530885066602751,0.47123889803846897,9.42477796076938,0.9917234849156636,1
3.92,1.0000000000007303,0.0010839880958934736,3461.072748106124,7.583203060558342,0.47123889803846897,9.42477796076938,0.991723141220517,1
3.96,1.0000000000007374,0.001458504311343499,3342.7336390497344,7.637366332478919,0.47123889803846897,9.42477796076938,0.9917227901068281,1
4.0,1.0000000000007443,0.0009116474423934091,3448.5988765627567,7.69017901448703,0.47123889803846897,9.42477796076938,0.9917224346432555,1
4.04,1.0000000000007507,0.0008356309092593837,3906.427769608121,7.739307957395225,0.47123889803846897,9.42477796076938,0.9917221428085667,1
4.08,1.0000000000007572,0.0007391482006973224,3923.094778150062,7.7861015774881235,0.47123889803846897,9.42477796076938,0.9917218885569237,1
4.12,1.0000000000007643,0.0009646040609766904,3865.5835432044546,7.833706957610086,0.47123889803846897,9.42477796076938,0.9917216615795226,1
4.16,1.0000000000007716,0.0010521278917346945,3723.435225901354,7.883275923540638,0.47123889803846897,9.42477796076938,0.9917214317633206,1
4.2,1.0000000000007785,0.0012763371862071526,3515.728511809847,7.932949251250571,0.47123889803846897,9.42477796076938,0.9917211867482937,1
4.24,1.0000000000007845,0.0009227094942364716,3493.3935785049193,7.980133762105826,0.47123889803846897,9.42477796076938,0.9917209388763063,1
4.28,1.0000000000007911,0.0006878451358123324,4313.580949568172,8.024189349184462,0.47123889803846897,9.42477796076938,0.9917207309520535,1
4.32,1.000000000000798,0.0006142206542847177,4345.817229110532,8.066902700911143,0.47123889803846897,9.42477796076938,0.9917205489990403,1
4.36,1.0000000000008047,0.0007910129592358083,4239.267589998521,8.110529318913184,0.47123889803846897,9.42477796076938,0.9917203968611866,1
4.4,1.0000000000008116,0.0011346249728230989,4061.8040135247443,8.155730380268807,0.47123889803846897,9.42477796076938,0.9917202569978669,1
4.44,1.0000000000008182,0.0008219534284384263,3831.681740000081,8.201268275072621,0.47123889803846897,9.42477796076938,0.991720097917919,1
4.48,1.0000000000008251,0.001200348278608086,3607.9110422060376,8.245045945757218,0.47123889803846897,9.42477796076938,0.9917199193135046,1
4.5200000000000005,1.0000000000008318,0.0008668272516662048,4204.001904811775,8.285791608735463,0.47123889803846897,9.42477796076938,0.991719754885304,1
4.5600000000000005,1.0000000000008387,0.0005435398059669418,4717.232636559558,8.324338936946663,0.47123889803846897,9.42477796076938,0.991719630614354,1
4.6000000000000005,1.0000000000008455,0.0005724811799782067,4729.423889572719,8.362771959260144,0.47123889803846897,9.42477796076938,0.9917195149624214,1
4.64,1.0000000000008527,0.0007407274499436832,4569.5596370969,8.402470273410431,0.47123889803846897,9.42477796076938,0.9917194230117712,1
4.68,1.0000000000008602,0.0013311425082127531,4332.958127299669,8.443564295511385,0.47123889803846897,9.42477796076938,0.991719356197647,1
4.72,1.000000000000868,0.000726805533536101,3989.8817263623046,8.485037916338248,0.47123889803846897,9.42477796076938,0.9917192749794833,1
4.76,1.0000000000008753,0.00108694769480764,3706.1096737647304,8.524826790218757,0.47123889803846897,9.42477796076938,0.9917191536845125,1
4.8,1.0000000000008824,0.0015006499228445614,3578.056494881419,8.561543613217353,0.47123889803846897,9.42477796076938,0.9917190235717231,1
4.84,1.0000000000008893,0.0005581931020096821,4755.474980113556,8.595919311519033,0.47123889803846897,9.42477796076938,0.991718914859362,1
4.88,1.0000000000008968,0.0004985720952634551,5034.06978503411,8.6293916549484,0.47123889803846897,9.42477796076938,0.9917188467107664,1
4.92,1.000000000000904,0.0004977315413993073,5043.526919221726,8.663057260872092,0.47123889803846897,9.42477796076938,0.9917187824200873,1
4.96,1.0000000000009113,0.0007086327146178846,4849.606997641796,8.698238022627175,0.47123889803846897,9.42477796076938,0.9917187287183208,1
5.0,1.0000000000009188,0.0009571856199478627,4583.767912017311,8.735184680684176,0.47123889803846897,9.42477796076938,0.9917186988621581,1
5.04,1.0000000000009261,0.0006814007646446746,4217.915376582077,8.77213793717788,0.47123889803846897,9.42477796076938,0.9917186754424756,1
5.08,1.0000000000009341,0.0007077033400650257,3718.2240214866965,8.807795986828012,0.47123889803846897,9.42477796076938,0.9917186278648925,1
5.12,1.0000000000009415,0.0010564999508399097,3319.6592386516386,8.841864119521704,0.47123889803846897,9.42477796076938,0.9917185466647866,1
5.16,1.000000000000949,0.0012894908050730203,3536.376404539244,8.87301902795976,0.47123889803846897,9.42477796076938,0.9917184433880162,1
5.2,1.0000000000009563,0.0004957768160695566,4829.602443509883,8.90089018664504,0.47123889803846897,9.42477796076938,0.9917183921033184,1
5.24,1.0000000000009646,0.00044043667023616615,5266.446778446339,8.928168065473331,0.47123889803846897,9.42477796076938,0.9917183816573425,1
5.28,1.000000000000972,0.0004633266503630948,5301.645011716422,8.95676937074271,0.47123889803846897,9.42477796076938,0.9917183879932869,1
5.32,1.0000000000009788,0.0007107077327710523,5115.968001940688,8.98625146013821,0.47123889803846897,9.42477796076938,0.9917183907004737,1
5.36,1.0000000000009859,0.0009495729507708775,4813.294939611665,9.017333708071025,0.47123889803846897,9.42477796076938,0.9917183934107433,1
5.4,1.000000000000993,0.0007032663444881402,4532.335218336899,9.05038472722993,0.47123889803846897,9.42477796076938,0.9917184021943949,1
5.44,1.0000000000009992,0.0007330201228253366,3959.833853457778,9.082312365314092,0.47123889803846897,9.42477796076938,0.991718417806887,1
5.48,1.000000000001006,0.0007227781177675444,3487.355851314496,9.111466870071213,0.47123889803846897,9.42477796076938,0.991718398006733,1
5.5200000000000005,1.0000000000010127,0.0015614586155246642,3060.2248129984587,9.140037775326432,0.47123889803846897,9.42477796076938,0.9917183425501255,1
5.5600000000000005,1.0000000000010194,0.001995178999642615,2936.0756476190413,9.167379532431122,0.47123889803846897,9.42477796076938,0.9917182456977232,1
5.6000000000000005,1.0000000000010267,0.001205078773192507,4359.152372628841,9.190002344151337,0.47123889803846897,9.42477796076938,0.9917181725821558,1
5.64,1.000000000001033,0.00046217985630295536,5019.42240686733,9.209572637501823,0.47123889803846897,9.42477796076938,0.9917181674286822,1
5.68,1.00000000000104,0.00042497592394967416,5395.910521231404,9.230860486778502,0.47123889803846897,9.42477796076938,0.9917182059998373,1
5.72,1.0000000000010467,0.0004284690025885857,5385.661306823944,9.253757278884297,0.47123889803846897,9.42477796076938,0.9917182633693173,1
