t,norm,peak,PR,R_rms,finite,mass_w,mass_out,peak_w,n_cells_w,com_x,com_y,com_z,d_com,median_out,contrast,y_corr_w,y_corr_out,planted,alive,backend
0.875,2751.19775390625,4.185770511627197,16345.35183071679,16.007587613483395,True,22.969629287719727,2728.227294921875,4.185770511627197,1,8.067878528994722,0.005121931427848468,0.02337347041995766,0.07197255031962915,0.05820784345269203,71.91076431184312,0.8669766939755079,0.7242154207156667,True,True,numpy
0.88,2765.7841796875,4.166867733001709,16356.975507902805,16.00778104722147,True,23.125690460205078,2742.658203125,4.166867733001709,1,8.062379306041569,0.00907916836451827,0.0180337955971382,0.06556543986017595,0.05855600908398628,71.1603778704456,0.8655617160841632,0.7238197423681717,True,True,numpy
0.885,2781.2333984375,4.194103240966797,16362.957786150133,16.006295121494706,True,23.285186767578125,2757.947265625,4.194103240966797,1,8.062644449778587,0.0114552028918514,0.014755970051468448,0.06537038636504425,0.058893922716379166,71.21453364831414,0.8651868632079234,0.7236386840383887,True,True,numpy
0.89,2796.304443359375,4.01917839050293,16368.41001232993,16.00658229206764,True,23.391448974609375,2772.913330078125,4.01917839050293,1,8.066115521033913,0.009976806353319292,0.014142866053746237,0.06834339358571251,0.05924271419644356,67.84257684709874,0.8568994617172823,0.7233224411560265,True,True,numpy
0.895,2810.44287109375,3.9521565437316895,16373.200322208682,16.006258642182278,True,23.631868362426758,2786.810302734375,3.9521565437316895,1,8.06389693589914,0.005261136425427174,0.01801230153674742,0.06659535254382531,0.05952484533190727,66.39507455575368,0.854856070337321,0.7230062446961406,True,True,numpy
0.9,2825.88671875,3.887970209121704,16381.394257331938,16.00632736021261,True,23.77509307861328,2802.111083984375,3.887970209121704,1,8.056808355024126,0.005534465512441782,0.022827580452343052,0.06147290409899085,0.05989019572734833,64.91830861301221,0.8517649541694063,0.7226966820416107,True,True,numpy
0.905,2842.0908203125,3.8254079818725586,16389.0495863854,16.00682005150347,True,23.905576705932617,2818.185302734375,3.8254079818725586,1,8.052122123082182,0.004196135789586654,0.016434819168221832,0.054812649555106216,0.06020573526620865,63.538929720863734,0.8488374268581956,0.7221669000273777,True,True,numpy
0.91,2857.581298828125,3.7163217067718506,16387.85801675399,16.007307111525513,True,24.044979095458984,2833.536865234375,3.7163217067718506,1,8.049746569887079,0.0009310362051229227,0.021821084902780088,0.0543299897872215,0.06049374118447304,61.43316042297812,0.8435924626135661,0.7218289402214781,True,True,numpy
0.915,2871.177001953125,3.6890838146209717,16388.217251894024,16.006074509638736,True,24.14999771118164,2847.02685546875,3.6890838146209717,1,8.046262077436321,-0.0023461873575377295,0.021198268885200017,0.05094164315734293,0.06065928563475609,60.81647312554615,0.8444641806488273,0.7217242316607667,True,True,numpy
0.92,2887.102294921875,3.582291841506958,16396.4392387602,16.00604568016767,True,24.316333770751953,2862.785400390625,3.582291841506958,1,8.0528092803259,0.0004091081647859246,0.02108777838061609,0.05686547155400969,0.061114005744457245,58.616544568948584,0.8389635624465334,0.7214653012890576,True,True,numpy
0.925,2902.665283203125,3.502490997314453,16403.335877151338,16.00615485897119,True,24.402482986450195,2878.2626953125,3.502490997314453,1,8.051655363921968,0.0035367981224588246,0.02931114646059542,0.05949730136488959,0.061385490000247955,57.05731105673841,0.8331253420961963,0.7210865218377936,True,True,numpy
0.93,2917.09814453125,3.483557939529419,16399.000127482646,16.006249701389827,True,24.571645736694336,2892.526123046875,3.483557939529419,1,8.049223890043725,0.010551512763484054,0.025589489353983853,0.05647253968109092,0.06159243360161781,56.55821236194698,0.8331450399094174,0.7209669372004416,True,True,numpy
0.935,2932.20556640625,3.517873525619507,16395.59896960975,16.006094892207887,True,24.793987274169922,2907.41162109375,3.517873525619507,1,8.048023160236593,0.014739937084545162,0.023607464996993396,0.0555049733623039,0.061966534703969955,56.770538201390345,0.8356429533944563,0.7208266593367801,True,True,numpy
0.9400000000000001,2947.129638671875,3.4929635524749756,16397.33053170319,16.00629327579964,True,24.83319854736328,2922.29638671875,3.4929635524749756,1,8.049933534592885,0.015423926763569896,0.021550993778471958,0.0565305291553735,0.06239399313926697,55.98236908284554,0.8328896473015364,0.7208624912808883,True,True,numpy
0.9450000000000001,2961.448974609375,3.344332695007324,16401.19758221876,16.006835878620663,True,24.978302001953125,2936.470947265625,3.344332695007324,1,8.039086645363229,0.016157227876739115,0.019514449515981365,0.0465793473368131,0.06283283978700638,53.225872113119436,0.8240575582997334,0.7208331361722214,True,True,numpy
0.9500000000000001,2976.446533203125,3.2887279987335205,16393.363094382028,16.006028985550568,True,25.095558166503906,2951.350341796875,3.2887279987335205,1,8.04481345039837,0.010658460847003554,0.025996065697315145,0.05289275523144407,0.06317085027694702,52.06084743699703,0.8207462490236952,0.7212237042916395,True,True,numpy
0.9550000000000001,2991.9892578125,3.2156739234924316,16392.57299158146,16.005075620307917,True,25.24458885192871,2966.74462890625,3.2156739234924316,1,8.045988345806478,0.010505436864254116,0.022640584143192654,0.052324833531221304,0.06357476860284805,50.5809772361228,0.8165278493070708,0.7214916047453781,True,True,numpy
0.96,3007.0908203125,3.1822822093963623,16393.08830427659,16.005132419032062,True,25.412551879882812,2981.67822265625,3.1822822093963623,1,8.038565909520885,0.0068508604564539635,0.023289059328534156,0.04557020902492013,0.06384768337011337,49.8417803344446,0.8145887350872923,0.721936573125843,True,True,numpy
0.965,3022.191650390625,3.1103227138519287,16389.155898893317,16.00486185937652,True,25.541175842285156,2996.650390625,3.1103227138519287,1,8.037905504473493,0.005849780596333536,0.02003583689120137,0.0432721846264553,0.06415882706642151,48.478484661696115,0.8087396335085739,0.7224016686676785,True,True,numpy
0.97,3036.67578125,3.1292245388031006,16388.71468435461,16.004524134929838,True,25.725313186645508,3010.95068359375,3.1292245388031006,1,8.037920216660591,0.006117867922225511,0.021454251445804675,0.04399609124228882,0.06438945233821869,48.598402768922654,0.8093838442257145,0.722626535600086,True,True,numpy
0.975,3050.81884765625,3.0946452617645264,16403.101521940647,16.003726251712663,True,25.882234573364258,3024.93603515625,3.0946452617645264,1,8.03751266135087,0.006844956278555206,0.020827443414824665,0.043449229996377944,0.0647190511226654,47.8166043550157,0.8066460587065487,0.7228507222992892,True,True,numpy
0.98,3065.6279296875,3.043551206588745,16401.47045228288,16.003704199741787,True,25.939537048339844,3039.6884765625,3.043551206588745,1,8.038733298276528,0.008112438794713005,0.0236765455425047,0.046115711719572544,0.06504657864570618,46.7903350177151,0.804256453821337,0.7228476707944389,True,True,numpy
0.985,3079.456298828125,2.919102191925049,16407.560279029352,16.004116496092113,True,26.07524871826172,3053.381103515625,2.919102191925049,1,8.038937869317646,0.008476746913402174,0.025120803476410027,0.047106981144331164,0.06541678309440613,44.6231388008235,0.7963871200306321,0.7227267743579022,True,True,numpy
0.99,3094.2890625,2.9220468997955322,16410.06483564845,16.004079449891723,True,26.257829666137695,3068.031005859375,2.9220468997955322,1,8.038831741625676,0.009421377287808196,0.02549729556367512,0.04740019608339116,0.0657135397195816,44.46643587097482,0.7984615685934429,0.7225999352989996,True,True,numpy
0.995,3108.75634765625,2.7974143028259277,16414.701716479616,16.003206934430565,True,26.334985733032227,3082.42138671875,2.7974143028259277,1,8.034110073807373,0.007027887374039699,0.0202400864908149,0.040280881783325825,0.0660436823964119,42.357031003133606,0.7892776844473577,0.7225487866090091,True,True,numpy
1.0,3123.477783203125,2.662649154663086,16420.50045309158,16.004317550811482,True,26.547592163085938,3096.929931640625,2.662649154663086,1,8.025635396292799,-0.00021500010635218058,0.02550617273007155,0.03616330481953804,0.06625798344612122,40.18608801803127,0.7772237912285545,0.7224010175127111,True,True,numpy
1.0050000000000001,3138.40869140625,2.574728012084961,16440.127511297153,16.004552668324926,True,26.797428131103516,3111.611328125,2.574728012084961,1,8.029395985849336,0.008280984418713081,0.025456104513048243,0.03975816826737042,0.06659790873527527,38.66079372431091,0.7700760336609469,0.7221197206407953,True,True,numpy
1.01,3152.121826171875,2.4494359493255615,16436.989140189653,16.003229540674884,True,26.960464477539062,3125.161376953125,2.4494359493255615,1,8.030811803790838,0.010387816373473411,0.029015187958125847,0.043579296851825045,0.06690002232789993,36.61338014687105,0.7613290982144738,0.7216032058794769,True,True,numpy
1.0150000000000001,3166.557861328125,2.3632330894470215,16442.95549974468,16.002106271402234,True,27.09610366821289,3139.461669921875,2.3632330894470215,1,8.032366635580669,0.013858517262004008,0.035078865361034134,0.04970094963409281,0.06710832566022873,35.21519969686227,0.7560122885103395,0.7211294367119684,True,True,numpy
1.02,3181.120849609375,2.252837896347046,16443.72805212239,16.002420011030555,True,27.24819564819336,3153.872314453125,2.252837896347046,1,8.021409939219538,0.010095643396003278,0.030238086580108573,0.03840116395357978,0.06743630766868591,33.40689866081076,0.7449527204630966,0.7208054441671438,True,True,numpy
1.025,3196.699462890625,2.183307647705078,16445.701359086437,16.000732191492308,True,27.35067367553711,3169.34912109375,2.183307647705078,1,8.020436879448274,0.013302014687675024,0.02910650956672797,0.037971022312975014,0.06783780455589294,32.184232110669306,0.7390578802889912,0.7204466247373187,True,True,numpy
1.03,3211.4677734375,2.044954299926758,16455.640152115364,16.002079070993183,True,27.38430404663086,3184.08349609375,2.044954299926758,1,8.01870270727414,0.01135279446896884,0.027666471127195762,0.03527195523739513,0.06812795996665955,30.016373614115516,0.7292430440422594,0.7202686513108577,True,True,numpy
1.035,3226.1748046875,1.9488043785095215,16457.85788755779,16.00207132161618,True,27.515466690063477,3198.65966796875,1.9488043785095215,1,8.023269084500193,0.008112861470833505,0.021327112249516684,0.03259009867468221,0.0684400424361229,28.474622591422236,0.7210315151527128,0.7199757354616498,True,True,numpy
1.04,3240.292724609375,1.9080129861831665,16460.844378652317,16.00070095443018,True,27.6148624420166,3212.678466796875,1.9080129861831665,1,8.025652928648517,0.006817174588755012,0.016550027209560836,0.0312801857132704,0.0688471570611,27.71375126629929,0.7227607099657866,0.7196782736758426,True,True,numpy
1.045,3255.375732421875,1.8525220155715942,16456.742430214465,15.999674774913201,True,27.746593475341797,3227.62939453125,1.8525220155715942,2,8.026556452574463,0.009233530891582879,0.010023966085715333,0.029849341067317844,0.06917772442102432,26.779169610970612,0.7231362467623926,0.7192226288004223,True,True,numpy
1.05,3271.85400390625,1.836268663406372,16459.673740229526,16.001170682332454,True,27.859535217285156,3243.994140625,1.7688350677490234,3,8.014729242761051,0.006210758936030719,0.008916669605927487,0.018303855215138075,0.06951185315847397,25.44652440377919,0.7195049035782995,0.7186685161763059,True,True,numpy
1.055,3286.880615234375,1.9393223524093628,16455.642342680407,16.00138416303509,True,27.998096466064453,3258.8818359375,1.624049425125122,4,8.01552419873585,0.003624459205957105,0.0050402897141581795,0.01671950870475761,0.06965091079473495,23.31698762577972,0.7106375182071121,0.7186553865438526,True,True,numpy
1.06,3301.780517578125,2.002321481704712,16456.777951794986,16.00222988756305,True,28.071285247802734,3273.709228515625,1.5900763273239136,4,8.014435619859295,0.0025788430472475847,0.0037150479062295384,0.015127429825651009,0.06999918818473816,22.715639546096853,0.7143114508440487,0.718594367881581,True,True,numpy
1.065,3316.0244140625,2.025263547897339,16448.698079103266,16.001650396856125,True,28.22107696533203,3287.80322265625,1.4572488069534302,5,8.018024941947864,0.006099976315656778,0.00016217388960111022,0.019029832990489333,0.0701872929930687,20.762288226407875,0.7071907249721713,0.7183882547306883,True,True,numpy
1.07,3330.19775390625,2.049421787261963,16448.952185048343,16.002261710982356,True,28.352619171142578,3301.845458984375,1.3400413990020752,6,8.017973331804853,0.00031548379408348855,0.007730597981549147,0.01956789031408382,0.07049486041069031,19.009065216885833,0.7073132359074843,0.7182252235726744,True,True,numpy
1.075,3344.37548828125,2.0708324909210205,16445.343964521617,16.003964243119675,True,28.493629455566406,3315.88232421875,1.2402878999710083,6,8.011211690877936,0.004148399842852437,0.002230410126166887,0.012160837262683459,0.07086314260959625,17.502581092177657,0.7062190936947724,0.7179132547714046,True,True,numpy
1.08,3357.62255859375,2.073110580444336,16438.812785012375,16.003250119539015,True,28.579631805419922,3329.04345703125,1.1461765766143799,12,8.010192097986785,0.003332130646975628,4.26291050679936e-05,0.010723048692481894,0.07109029591083527,16.122827481995117,0.7033677691244739,0.7178172057978742,True,True,numpy
1.085,3372.547119140625,2.087902545928955,16432.857701229874,16.003743181215672,True,28.632305145263672,3343.914306640625,1.0120351314544678,24,8.013131824033044,0.004934527595634029,-0.002023819196178419,0.014173574325685341,0.07129104435443878,14.195824182668964,0.6965777234099096,0.7178213477747958,True,True,numpy
1.09,3387.587890625,2.0872418880462646,16421.66606779224,16.002206596024333,True,28.854827880859375,3358.733154296875,0.9290726780891418,40,8.017956517102526,0.006647994433982243,-0.0010369129099237582,0.019175701416906082,0.07161905616521835,12.97242281364138,0.6937741015276847,0.7180057123506689,True,True,numpy
1.095,3402.035400390625,2.1668570041656494,16418.853811834804,16.002181768474465,True,28.88420867919922,3373.151123046875,0.9210450053215027,38,8.018011220897666,0.012868212131141652,-4.287656704173802e-05,0.022135871342158196,0.07183509320020676,12.821658110117852,0.6903343396373005,0.7182486380276977,True,True,numpy
1.1,3415.49853515625,2.16729998588562,16418.41452059535,16.00211373497521,True,29.002296447753906,3386.49609375,0.9223951697349548,39,8.024631132659348,0.013310367188946879,-0.002765211135363649,0.028133698004530486,0.07220830768346786,12.774086518941335,0.6829140788943413,0.7183432495039126,True,True,numpy
1.105,3430.177978515625,2.150844097137451,16422.406435977,16.00115004519132,True,29.1424617767334,3401.035400390625,0.8999060392379761,45,8.0249378557402,0.01044473563001083,-0.0036871660405456055,0.02728707284980193,0.07244729995727539,12.42152626486675,0.6815447272054159,0.7185225815863608,True,True,numpy
1.11,3445.260986328125,2.0609142780303955,16416.968950999733,16.001666396577342,True,29.181522369384766,3416.079345703125,0.8620478510856628,52,8.02489054996682,0.0071946318469352675,-0.0021098633595102115,0.025995263577419023,0.07288099825382233,11.828156470681325,0.680305079698622,0.7187791806423838,True,True,numpy
1.115,3459.26904296875,2.03131365776062,16416.99893832361,16.001557723076026,True,29.179025650024414,3430.090087890625,0.792713463306427,65,8.030421411866996,0.004082113129984609,-0.00536828820943603,0.03115998180177539,0.07312079519033432,10.841149378134965,0.6790412195469613,0.7189948367566242,True,True,numpy
1.12,3473.98828125,1.9729567766189575,16422.513139236988,15.99942317747552,True,29.358226776123047,3444.6298828125,0.7798215746879578,68,8.03655946177351,0.003734016834881909,-0.0037005697500505463,0.036935502478874574,0.07346952706575394,10.614217973528415,0.6771066150979703,0.7191565068850996,True,True,numpy
1.125,3489.22802734375,1.9285231828689575,16423.89614048932,15.999993867192112,True,29.47446060180664,3459.75390625,0.8169397115707397,59,8.034882075326285,0.0038505998340547204,-0.0030901215511244797,0.035229748073913145,0.07383973896503448,11.063686343170676,0.6758574284096854,0.7189734024564449,True,True,numpy
1.1300000000000001,3503.16064453125,1.859565258026123,16433.21004372289,16.000260310755515,True,29.46683120727539,3473.693603515625,0.8309942483901978,53,8.032975976572805,-0.0019220344760675747,-0.002184131663786686,0.03310407344394568,0.07415417581796646,11.206304152447476,0.6770547695098706,0.7191361505871204,True,True,numpy
1.135,3517.53564453125,1.7568905353546143,16439.911132817488,16.00136296105774,True,29.505638122558594,3488.0302734375,0.8572514653205872,46,8.030054386009656,0.00028637524334424385,0.004892961306914337,0.030451423604625945,0.07452297955751419,11.503182916337785,0.6788955244941477,0.7190523324963971,True,True,numpy
1.1400000000000001,3531.336669921875,1.6766111850738525,16443.68576230496,16.000207689760586,True,29.72372055053711,3501.6123046875,0.8738853335380554,47,8.037248153046082,-0.002335477253025634,0.004826399668766023,0.0376320806374886,0.07480459660291672,11.682241108482652,0.6780182192493466,0.7192046840444654,True,True,numpy
1.145,3544.3544921875,1.6393787860870361,16443.183616290487,16.00025637594313,True,29.810115814208984,3514.544677734375,0.8786096572875977,50,8.037451375461874,-0.0009386676847693583,0.0034314675485395446,0.03761996266007402,0.07503814250230789,11.708840704053607,0.6779328649028887,0.7191905634321294,True,True,numpy
1.1500000000000001,3558.943603515625,1.5825448036193848,16443.25242310214,15.99980757961988,True,29.887798309326172,3529.055419921875,0.8181547522544861,62,8.03980587421727,0.0009889205911627827,0.00917625931635942,0.040861832082982455,0.0752745196223259,10.86894684096831,0.6792076265563891,0.7193118189169607,True,True,numpy
1.155,3571.990478515625,1.4580706357955933,16454.423594639426,15.999550955117211,True,29.987167358398438,3542.00341796875,0.8213742971420288,62,8.039554919327081,-0.004951731572197642,0.004501135805556805,0.04011697286779064,0.07570964097976685,10.849005311774473,0.6802028763011927,0.7194366344186426,True,True,numpy
1.16,3586.4638671875,1.3688644170761108,16468.26235846411,15.999774993001198,True,29.9739990234375,3556.490234375,0.7967233657836914,64,8.04278770399268,-0.0047151680329665215,0.00717071662455392,0.0436398854198078,0.07594375312328339,10.490966445789551,0.6800874154410331,0.7192892947369584,True,True,numpy
1.165,3599.775146484375,1.3433654308319092,16480.40474103519,16.00062713169938,True,30.188859939575195,3569.5859375,0.7818194031715393,68,8.043674685527685,-0.008427795662776481,0.0013925108553598466,0.04450219075683837,0.07648550719022751,10.22179798359802,0.682259552254261,0.7191317882997812,True,True,numpy
1.17,3614.05908203125,1.4012359380722046,16492.234658342346,16.001045007899442,True,30.280048370361328,3583.77978515625,0.7840832471847534,71,8.042906998881708,-0.011823021158105896,0.0013330182804811635,0.044526074608885496,0.0767802968621254,10.212037192207449,0.6852419242559618,0.7189098409779867,True,True,numpy
1.175,3628.739990234375,1.4585505723953247,16493.842320597687,16.00132884348578,True,30.40091323852539,3598.339599609375,0.8278180360794067,56,8.043885347879927,-0.013573334364030392,0.004283557916531519,0.04613575655307134,0.07707375288009644,10.740595924623555,0.6911606279858081,0.718227713062779,True,True,numpy
1.18,3643.3681640625,1.5730465650558472,16496.892831613895,16.00181649997304,True,30.620424270629883,3612.747802734375,0.8327623605728149,56,8.035625327356696,-0.017163382838507765,0.002867909676186559,0.03964808400974376,0.07745534181594849,10.75151617756265,0.6952590601307094,0.7178236667703936,True,True,numpy
1.185,3658.0888671875,1.5280848741531372,16496.48327333179,16.001887327202226,True,30.800222396850586,3627.288818359375,0.8705309629440308,51,8.03880438328433,-0.013936099034237488,0.0064389200021977115,0.0417307405777075,0.0777503028512001,11.196496103816704,0.6972727962256249,0.7175381627799662,True,True,numpy
1.19,3673.6787109375,1.559407114982605,16497.627599277355,16.00266225216146,True,31.028972625732422,3642.6494140625,0.8442046046257019,59,8.03066223943528,-0.017993257979957315,0.008742593723870309,0.036610971100756055,0.07821410894393921,10.79350792362532,0.6976341515171489,0.7169145834191292,True,True,numpy
1.195,3687.528076171875,1.6017203330993652,16494.810764118338,16.00240220147169,True,31.16594123840332,3656.362060546875,0.8357981443405151,66,8.029904163616639,-0.017422076202202853,0.0070155715995383755,0.035312971917898735,0.07847343385219574,10.650714557932258,0.7023946526017003,0.7165277711439925,True,True,numpy
1.2,3702.28955078125,1.5540517568588257,16489.79871697144,16.002359385833675,True,31.332366943359375,3670.957275390625,0.7876995801925659,83,8.02886894509912,-0.01585810088786129,0.008895367856347546,0.03411778017698881,0.07869841903448105,10.009090269620817,0.7023427998468103,0.7162182660801826,True,True,numpy
1.205,3716.8466796875,1.5299687385559082,16482.30750085258,16.001527959254098,True,31.543079376220703,3685.3037109375,0.777350902557373,91,8.029439185352512,-0.017397975926313407,0.014593613350262945,0.03717968196702482,0.07901713252067566,9.837751355428788,0.7025008102671586,0.7158369546730302,True,True,numpy
1.21,3731.127685546875,1.4711999893188477,16477.38172587464,16.00177077336694,True,31.709636688232422,3699.41845703125,0.8302006125450134,77,8.032459659595565,-0.011688531099549622,0.015834344729265742,0.03796021250375614,0.07927613705396652,10.472263702504346,0.7040422719472795,0.715752933334413,True,True,numpy
1.215,3746.35693359375,1.4219834804534912,16482.65770221818,16.00160073312207,True,31.82416534423828,3714.532470703125,0.8084767460823059,83,8.035425445842652,-0.011793579034705327,0.022810512321871437,0.04375351633851547,0.07963249087333679,10.152598985862022,0.7077198278268774,0.7159682528051623,True,True,numpy
1.22,3760.162109375,1.3913673162460327,16473.686662329812,16.001284916429285,True,31.92646598815918,3728.235107421875,0.8295242190361023,77,8.033245742725756,-0.006390437647173036,0.03220869258730331,0.046728117669053826,0.07990171760320663,10.381807099010492,0.7089205226638353,0.7158897874737812,True,True,numpy
1.225,3775.797607421875,1.3866134881973267,16465.685507703998,16.000197322769978,True,32.01818084716797,3743.779541015625,0.8465352654457092,70,8.026401708087118,-0.004477271394169522,0.02999526922246994,0.04020960488220294,0.08025383204221725,10.548222357785884,0.7105076460309476,0.7160095156113118,True,True,numpy
1.23,3790.82666015625,1.3636634349822998,16457.67141528729,16.000094508276263,True,32.170745849609375,3758.656005859375,0.8482337594032288,64,8.030754277589233,-0.002795141402352392,0.030613355161511726,0.04348351319453869,0.08048635721206665,10.538851412647361,0.7089974273141002,0.7161185606882798,True,True,numpy
1.235,3805.395263671875,1.3934612274169922,16450.295314151004,16.000396698791086,True,32.37971115112305,3773.015380859375,0.8944612145423889,58,8.03119899594731,-0.008429211407836843,0.030566432029079244,0.04448298236479439,0.08064496517181396,11.09134603303183,0.7076269030966681,0.716355958066163,True,True,numpy
1.24,3820.2998046875,1.4285268783569336,16447.8471717083,16.000449860169272,True,32.637908935546875,3787.661865234375,0.9001442193984985,63,8.027252913024396,-0.011150546301658225,0.026242767389408644,0.039442854757171755,0.08081996440887451,11.137646817617966,0.7081413814184694,0.7167090336984385,True,True,numpy
1.245,3834.59130859375,1.4054137468338013,16445.638895147415,15.999723192092935,True,32.794795989990234,3801.796875,0.87750244140625,68,8.027296267515704,-0.010774306018263709,0.021431011346913782,0.03633813613568526,0.08123024553060532,10.802656518816397,0.7062972112130177,0.7173686119382277,True,True,numpy
1.25,3849.431884765625,1.415753722190857,16447.691067626776,15.999037473455095,True,32.903106689453125,3816.529052734375,0.9379826784133911,58,8.023316902161854,-0.013341876265270993,0.018009573753757183,0.03234236131600927,0.08154314011335373,11.502901128280005,0.7078938841940878,0.7174986984588123,True,True,numpy
1.2550000000000001,3863.2275390625,1.4056299924850464,16442.761758104352,15.999347683344551,True,33.06830596923828,3830.159423828125,0.9298722743988037,61,8.015276600279975,-0.01252170487614242,0.017713953404950297,0.026532089144130647,0.08173868805170059,11.376158543316105,0.7079367926159569,0.7176649603184007,True,True,numpy
1.26,3877.141845703125,1.3484877347946167,16451.448479893785,15.999705200721968,True,33.19512176513672,3843.94677734375,0.9240168333053589,61,8.01844704371673,-0.008477644272068121,0.012374628968999485,0.023775939863884973,0.08215983211994171,11.246576453033951,0.7089316075445371,0.7176904236987186,True,True,numpy
1.2650000000000001,3889.8681640625,1.3484718799591064,16458.34153579389,16.000032317426665,True,33.357582092285156,3856.5107421875,0.9881000518798828,46,8.017023851301873,-0.006919744125288687,0.009680660256399937,0.020770400932760228,0.08249207586050034,11.978120826427336,0.7106618707742943,0.7175504612720461,True,True,numpy
1.27,3904.370849609375,1.3655381202697754,16453.788562176363,15.99953614906496,True,33.45515441894531,3870.915283203125,1.0123460292816162,39,8.016422469229619,-0.01009466966916084,0.005438606834871404,0.020029435729235406,0.0828734040260315,12.215571945899876,0.7134196950914803,0.7176367155441806,True,True,numpy
1.2750000000000001,3919.82763671875,1.3563584089279175,16453.579952222048,15.999814363483944,True,33.44612503051758,3886.381103515625,1.0108706951141357,40,8.010120637939094,-0.007922834594408318,-0.00646075098575146,0.014385406619365094,0.08321480453014374,12.147726607324516,0.7148596081176957,0.7173863426121333,True,True,numpy
1.28,3935.266357421875,1.3907185792922974,16453.792022829657,16.000228938989377,True,33.59682083129883,3901.670166015625,1.0119413137435913,42,8.01117861580008,-0.0006443406212395857,-0.01538601612398571,0.019029086110728878,0.08343902975320816,12.127913240801833,0.7178507065297466,0.7175919554847957,True,True,numpy
1.285,3950.04150390625,1.4395606517791748,16455.53578910579,15.999160613920955,True,33.799041748046875,3916.2431640625,1.046785831451416,35,8.005391118273035,0.004661747343984875,-0.01653690924224386,0.018007371041304596,0.08367618918418884,12.509960619110185,0.7181518027528302,0.7174992408027712,True,True,numpy
1.29,3964.263671875,1.4363703727722168,16459.680682985047,15.998739253759979,True,33.9517707824707,3930.311279296875,1.0629966259002686,34,8.00081930583388,0.007409146197417674,-0.01756456658766859,0.019080899057350095,0.08417820930480957,12.627931084292305,0.719229230833308,0.7173438990738786,True,True,numpy
1.295,3978.235595703125,1.3904739618301392,16470.48573661542,15.998965004497848,True,34.030826568603516,3944.20458984375,1.0497995615005493,35,7.992353902108149,0.008074726927065916,-0.021281553503386456,0.024011841816819406,0.0844738632440567,12.427507410990934,0.7221660534273934,0.7175953959463591,True,True,numpy
1.3,3993.418701171875,1.3590606451034546,16469.678972305406,15.998365373637768,True,34.103389739990234,3959.3154296875,1.0584051609039307,35,7.9919416486767405,0.008770730270964961,-0.022996628722024494,0.02589802440561328,0.08490346372127533,12.465983300498879,0.7244656506925704,0.7172662435981156,True,True,numpy
1.305,4008.187744140625,1.3554253578186035,16472.58892934301,15.99839986676937,True,34.24958801269531,3973.9384765625,1.0804827213287354,37,7.98299044110145,0.00562003015419598,-0.02893398968570691,0.034030656649408346,0.08515742421150208,12.688062506977476,0.7268257255403849,0.7171702340222673,True,True,numpy
1.31,4022.69677734375,1.3725295066833496,16469.29889733611,15.998036030817993,True,34.24909973144531,3988.447509765625,1.1666936874389648,22,7.982545306883845,0.0016848008528262577,-0.028200298545075945,0.033207856054317336,0.08555960655212402,13.636033806773058,0.7287657956227054,0.7170374912983419,True,True,numpy
1.315,4038.080322265625,1.3864638805389404,16471.322655112454,15.997846229218652,True,34.39948272705078,4003.68115234375,1.2531877756118774,17,7.98352863312319,0.0020697123901554136,-0.027766072754895555,0.03235033898429177,0.08581019192934036,14.604183342740962,0.7338741523545795,0.7168111811085305,True,True,numpy
1.32,4053.85400390625,1.3571265935897827,16480.296364534282,15.996651485735986,True,34.56593322753906,4019.2880859375,1.298677682876587,13,7.985184218067433,0.004701733040964335,-0.03790443360254778,0.040967789476512306,0.08610546588897705,15.082407016426579,0.7381957996338876,0.7169042400110696,True,True,numpy
1.325,4069.419189453125,1.376858115196228,16472.888550613327,15.99633046925733,True,34.76141357421875,4034.658203125,1.3065152168273926,16,7.986413184766287,0.007340523624002862,-0.04113593645812694,0.043939163664738164,0.08646486699581146,15.110359412114551,0.742040366441031,0.7168632000607126,True,True,numpy
1.33,4083.2099609375,1.4369001388549805,16468.061496572034,15.99712856982107,True,34.885433197021484,4048.324951171875,1.3262717723846436,13,7.990665747992124,0.01139115412865542,-0.04609618419214262,0.04839157829628268,0.08677009493112564,15.284894795117845,0.7465830331211131,0.7163613989685628,True,True,numpy
1.335,4097.841796875,1.3849884271621704,16463.59026835666,15.998618170825218,True,34.91197967529297,4062.929931640625,1.2843574285507202,17,7.985471775758886,0.016320009403881456,-0.04746085364820767,0.05224887209844303,0.08705692738294601,14.753075569748617,0.7486916756839923,0.716016565473204,True,True,numpy
1.34,4111.46630859375,1.4296444654464722,16467.346380869418,15.998826598037796,True,35.09226989746094,4076.3740234375,1.2744836807250977,20,7.984139653752031,0.019242698392087167,-0.048601630870373336,0.054625548489459795,0.08741503953933716,14.579684313379213,0.7496243615816305,0.7161136512814443,True,True,numpy
1.345,4126.39111328125,1.4105138778686523,16462.43525786791,15.999325032448507,True,35.24922180175781,4091.141845703125,1.2288784980773926,24,7.987128409430098,0.019545011610307864,-0.052497849941019976,0.057477905068609704,0.087641142308712,14.021707906872358,0.7485842723458299,0.7162350878499878,True,True,numpy
1.35,4139.84619140625,1.4898096323013306,16463.557766065816,16.000161599774373,True,35.29100799560547,4104.5546875,1.245916724205017,18,7.986109333480454,0.020299697467555677,-0.05016706192540675,0.05587273427942401,0.08787796646356583,14.177805590455643,0.7469081331597811,0.716390955391959,True,True,numpy
