t,planted,norm,peak,PR,R_rms,mass_p,peak_p,d_p,mass_m,peak_m,d_m,peak_in_p,peak_in_m
1.205,True,3717.847900390625,1.5299723148345947,16480.38402956698,15.999968160005826,31.542694091796875,0.777021586894989,0.03705784365896995,31.261226654052734,0.9453240633010864,0.10392887035849302,False,False
1.21,True,3732.12353515625,1.4712034463882446,16475.58206195894,16.000225186169562,31.70941925048828,0.8318012952804565,0.03782093425307843,31.306062698364258,0.9584420919418335,0.10011796756343422,False,False
1.215,True,3747.3486328125,1.4219859838485718,16480.70132785749,16.00006537177773,31.82368278503418,0.810100793838501,0.04360749779091749,31.444515228271484,0.9704946279525757,0.09688929397079056,False,False
1.22,True,3761.138427734375,1.391370415687561,16471.82888070758,15.999779805360017,31.92587661743164,0.8312047123908997,0.046575814767603765,31.60223388671875,0.9972068667411804,0.09530761127226335,False,False
1.225,True,3776.7763671875,1.3866076469421387,16463.939136183326,15.99869651179875,32.017478942871094,0.8482720851898193,0.040066130298789006,31.664976119995117,0.9998935461044312,0.0972412991911536,False,False
1.23,True,3791.81396484375,1.3636642694473267,16455.94443916883,15.998587940013216,32.1700439453125,0.8501968383789062,0.04334945319977891,31.766788482666016,1.0432024002075195,0.09824129705746645,False,False
1.235,True,3806.381591796875,1.3934601545333862,16448.88463845801,15.998894189809265,32.37912368774414,0.8944856524467468,0.04434718461463512,31.843265533447266,1.0534377098083496,0.09713480612522617,False,False
1.24,True,3821.292236328125,1.4285248517990112,16446.166236217854,15.9989472443373,32.63739013671875,0.9001348614692688,0.039307023248817234,31.984699249267578,1.0555167198181152,0.08742711334505322,False,False
1.245,True,3835.587890625,1.4054123163223267,16443.881159619035,15.99821713550401,32.79399871826172,0.8774498701095581,0.03621193199332078,32.182518005371094,1.0122557878494263,0.08186413921254408,False,False
1.25,True,3850.430419921875,1.415752649307251,16445.935839813006,15.997535720422828,32.90235900878906,0.9378836750984192,0.03224018232892069,32.27606201171875,1.0216939449310303,0.08521096852420577,False,False
1.2550000000000001,True,3864.209228515625,1.40562903881073,16440.826741333196,15.997881235856607,33.06753921508789,0.9297217726707458,0.026445272458041423,32.45438766479492,1.0634071826934814,0.08952655660371274,False,False
1.26,True,3878.12744140625,1.3484869003295898,16449.273163528054,15.998238383663049,33.19434356689453,0.9238104224205017,0.023671096573858307,32.55890655517578,1.0934597253799438,0.08934972307869157,False,False
1.2650000000000001,True,3890.864501953125,1.3484693765640259,16456.14041162924,15.998551517302475,33.356529235839844,0.9878238439559937,0.02066710041910478,32.649024963378906,1.0367791652679443,0.08846789161677521,False,False
1.27,True,3905.3798828125,1.3655166625976562,16451.52553225578,15.998045071397307,33.45429611206055,1.0120019912719727,0.0199445014666111,32.79258346557617,1.0023287534713745,0.09105967412718576,False,False
1.2750000000000001,True,3920.833251953125,1.3563368320465088,16451.49539584748,15.998336105493685,33.44502258300781,1.010471224784851,0.014357962603443731,32.86818313598633,0.9867819547653198,0.08697833386586926,False,False
1.28,True,3936.263427734375,1.3906958103179932,16451.324798668666,15.998772530090482,33.595703125,1.0114866495132446,0.018982356826425066,33.085289001464844,1.0435545444488525,0.08377050818727487,False,False
1.285,True,3951.020263671875,1.4395381212234497,16453.00647090113,15.997737553038943,33.79757308959961,1.046280026435852,0.01796457349610201,33.188777923583984,1.0537394285202026,0.08265738503747162,False,False
1.29,True,3965.2353515625,1.4363491535186768,16457.184898032203,15.997334401830829,33.950435638427734,1.0624611377716064,0.01905378407329322,33.40705108642578,1.0390806198120117,0.07989830121548036,False,False
1.295,True,3979.206298828125,1.3904720544815063,16468.423650796354,15.997566126954544,34.02952575683594,1.0492390394210815,0.02402986375576385,33.51060104370117,1.0498521327972412,0.07636511247674671,False,False
1.3,True,3994.3818359375,1.3590443134307861,16467.771271207857,15.996977272114693,34.1019401550293,1.0578194856643677,0.02590236699053128,33.64179992675781,1.0222564935684204,0.07701318008108222,False,False
1.305,True,4009.12158203125,1.355016827583313,16470.792731273512,15.99705103225939,34.247955322265625,1.0791876316070557,0.03407331739437968,33.721492767333984,0.9791141152381897,0.07862620374373196,False,False
1.31,True,4023.65234375,1.3725172281265259,16467.630244672702,15.996664895876219,34.24725341796875,1.1653703451156616,0.03325918967790527,33.787742614746094,0.9726115465164185,0.08228492316551564,False,False
1.315,True,4039.0400390625,1.3870930671691895,16469.924718605012,15.996475778287817,34.39777374267578,1.2518303394317627,0.03238066523726648,33.890281677246094,0.9287664890289307,0.08150307614517335,False,False
1.32,True,4054.82080078125,1.3577351570129395,16479.138610426533,15.99527080340357,34.5643196105957,1.2972874641418457,0.040977081485119055,34.160560607910156,0.9106093049049377,0.08242849411502916,False,False
1.325,True,4070.389892578125,1.376733660697937,16471.910654087544,15.994946911367201,34.75969314575195,1.305120587348938,0.04392454908280222,34.24645233154297,0.9211505055427551,0.0843084826358995,False,False
1.33,True,4084.174560546875,1.436861515045166,16467.368919781868,15.99576235271599,34.88334274291992,1.3249245882034302,0.04835722432274654,34.40019989013672,0.9553949236869812,0.08257084919723284,False,False
1.335,True,4098.79541015625,1.3850369453430176,16462.984322983943,15.997276124035112,34.910091400146484,1.2830848693847656,0.052202482659217474,34.45156478881836,0.9419404864311218,0.0818055276185077,False,False
1.34,True,4112.4287109375,1.429783821105957,16467.074942176332,15.997476729126054,35.09040069580078,1.2732367515563965,0.05457316151134914,34.63677215576172,0.8988773822784424,0.08442102457704345,False,False
1.345,True,4127.35986328125,1.4258674383163452,16462.211661827183,15.997980109142262,35.247039794921875,1.2277536392211914,0.05741691347396334,34.829078674316406,0.9050063490867615,0.08426298125265405,False,False
1.35,True,4140.8193359375,1.5070617198944092,16463.684492744916,15.998816661521724,35.288841247558594,1.2448232173919678,0.0558030452486306,34.76046371459961,0.8900542259216309,0.07974166780542702,False,False
1.355,True,4154.7841796875,1.530137062072754,16470.294310827772,15.998491559042662,35.399269104003906,1.11519193649292,0.05706670065508035,34.793983459472656,0.8593583703041077,0.07443576384231032,False,False
1.36,True,4169.65869140625,1.4842867851257324,16475.658815500523,15.998712120246847,35.526641845703125,1.0623407363891602,0.055688575797799345,34.962615966796875,0.8734144568443298,0.07226362834804084,False,False
1.365,True,4183.4208984375,1.432611346244812,16485.501887312854,15.998458612892241,35.683998107910156,1.106321096420288,0.05438294766815533,35.0471305847168,0.8836814761161804,0.06736413245268849,False,False
1.37,True,4198.24462890625,1.4128366708755493,16489.546488403652,15.997543555246876,35.778072357177734,1.1310343742370605,0.05617166438307495,35.15749740600586,0.8801648616790771,0.06713395028917478,False,False
1.375,True,4212.2392578125,1.407585859298706,16491.563538209717,15.996586351854809,35.98955154418945,1.0951811075210571,0.05509534936689629,35.21966552734375,0.869586706161499,0.06881394563699834,False,False
1.3800000000000001,True,4224.51318359375,1.4377027750015259,16494.533718881514,15.99726638924507,36.06629943847656,1.0888032913208008,0.05517441344772485,35.274261474609375,0.8497124314308167,0.060868049508191725,False,False
1.385,True,4238.5517578125,1.5766863822937012,16496.93287492684,15.996470727141547,36.20127868652344,1.0656107664108276,0.05443911977171099,35.3203010559082,0.8114877343177795,0.05819829282693928,False,False
1.3900000000000001,True,4253.63720703125,1.609621524810791,16502.238600453547,15.996804005510276,36.355865478515625,1.0348063707351685,0.052519781215681474,35.465370178222656,0.8438655138015747,0.0554763336449509,False,False
1.395,True,4268.6240234375,1.6176767349243164,16501.819399598102,15.996495186551053,36.4910888671875,0.995086669921875,0.05470923731134457,35.68980407714844,0.8709684610366821,0.05263169434982318,False,False
1.4000000000000001,True,4283.78466796875,1.6285369396209717,16517.38897088701,15.99705839678259,36.733123779296875,0.9457756876945496,0.052719967132299365,35.82006072998047,0.9204728603363037,0.048567982638683754,False,False
1.405,True,4297.23388671875,1.7095263004302979,16521.476700158466,15.996887874966749,36.84017562866211,0.9703454971313477,0.04772226481160969,35.95317077636719,0.9034616947174072,0.04876365048012797,False,False
1.41,True,4311.77978515625,1.6725423336029053,16522.80648596956,15.99753008176406,36.86720657348633,0.9866930246353149,0.04627023488126106,35.994022369384766,0.9358341693878174,0.04890136117136854,False,False
1.415,True,4327.0458984375,1.6180202960968018,16526.3362131049,15.997714374270721,36.93903350830078,1.0096964836120605,0.046879640405482266,36.108577728271484,0.9579025506973267,0.048719780265673175,False,False
1.42,True,4340.830078125,1.6192939281463623,16530.134604767714,15.997704796728323,37.05149841308594,1.0659457445144653,0.04608281314204517,36.22205352783203,0.9558826088905334,0.04878698354570491,False,False
1.425,True,4355.33203125,1.6617670059204102,16530.367112476397,15.996610855408962,37.22024917602539,1.140535593032837,0.04022654050787611,36.31747055053711,0.9660220146179199,0.04933156135842795,False,False
1.43,True,4369.60205078125,1.8039671182632446,16522.216655143766,15.994960057145716,37.39229202270508,1.2438043355941772,0.03742288334128573,36.41617202758789,0.946130096912384,0.0500600860233351,False,False
1.435,True,4383.58740234375,1.8217720985412598,16512.327811248007,15.993889256916999,37.477203369140625,1.2732453346252441,0.03783900371627814,36.63811492919922,0.9461000561714172,0.04813350076350539,False,False
1.44,True,4396.701171875,1.8588292598724365,16514.724706703095,15.993004047609977,37.656646728515625,1.3061922788619995,0.035188111085224294,36.8238410949707,0.9603668451309204,0.0465366100424278,False,False
1.445,True,4410.5673828125,2.0177059173583984,16511.61452770737,15.992971922613345,37.762481689453125,1.3202273845672607,0.03253221562919129,37.017982482910156,0.929794192314148,0.04521457789350932,False,False
1.45,True,4424.9130859375,2.101172924041748,16510.701440192424,15.99143332306403,37.87794494628906,1.3612439632415771,0.03610925349389638,37.139488220214844,0.987401008605957,0.051035475168641674,False,False
1.455,True,4440.16748046875,2.0773842334747314,16505.83981404007,15.99248578743397,37.97043991088867,1.363599419593811,0.0355799607819755,37.121952056884766,0.9744844436645508,0.05047699275426055,False,False
1.46,True,4456.255859375,2.085085153579712,16504.04846970227,15.991867016827626,37.945587158203125,1.3794152736663818,0.03299370625841894,37.30816650390625,0.9862333536148071,0.05126439127792479,False,False
1.465,True,4469.87841796875,2.1140694618225098,16499.72965091016,15.992413141482489,37.92706298828125,1.3527929782867432,0.03748258200871743,37.47039031982422,1.0820567607879639,0.053743589355868475,False,False
1.47,True,4483.28271484375,2.0433619022369385,16498.3699194897,15.99268987151783,37.91021728515625,1.3631175756454468,0.033656552577859614,37.51060485839844,1.0924632549285889,0.0557824942771029,False,False
1.475,True,4498.17138671875,2.0059895515441895,16491.696294860347,15.992061071798547,38.07788848876953,1.3580965995788574,0.032195488540455224,37.54554748535156,1.1707823276519775,0.0626886417145837,False,False
1.48,True,4513.9736328125,1.9031509160995483,16487.487158248347,15.991342034127102,38.3056755065918,1.3198630809783936,0.031073879364749517,37.780921936035156,1.1117783784866333,0.0628196723182429,False,False
1.485,True,4529.7529296875,1.7259507179260254,16491.94214350473,15.992270994945741,38.27912902832031,1.3616284132003784,0.030393452136145686,37.843421936035156,1.093390941619873,0.06092574751987924,False,False
1.49,True,4544.69580078125,1.6853123903274536,16495.72765525042,15.991766229150643,38.45280838012695,1.2865763902664185,0.02471696226616262,38.081695556640625,1.0920159816741943,0.06308099512066603,False,False
1.495,True,4558.61767578125,1.594313621520996,16497.512306025576,15.991540289163105,38.55134582519531,1.2727330923080444,0.021981951100086265,38.17439651489258,1.1081829071044922,0.0650408228016693,False,False
1.5,True,4573.84716796875,1.6420420408248901,16501.337256115232,15.992477834264385,38.66476821899414,1.2653672695159912,0.020104940040028257,38.30643081665039,1.0812911987304688,0.07080689286043583,False,False
1.5050000000000001,True,4588.806640625,1.7554447650909424,16506.288812953975,15.992664437755904,38.71270751953125,1.199483036994934,0.02187505801364901,38.41961669921875,1.1490613222122192,0.07353393233912256,False,False
1.51,True,4601.59765625,1.7281912565231323,16509.46040857793,15.992461583098214,38.79106903076172,1.2432096004486084,0.021437172100730865,38.51563262939453,1.108210802078247,0.06813618739421035,False,False
1.5150000000000001,True,4616.59814453125,1.6979953050613403,16512.280731496776,15.99364077807041,39.04887390136719,1.2338277101516724,0.01954843006463366,38.72871017456055,1.032308578491211,0.07367185589661097,False,False
1.52,True,4630.919921875,1.6382766962051392,16520.822649037076,15.993824559659162,39.1898193359375,1.1907511949539185,0.017129321719865784,38.89845657348633,1.0543471574783325,0.07064569541442878,False,False
1.5250000000000001,True,4645.9765625,1.5768753290176392,16519.134259945644,15.993788989779857,39.25077819824219,1.1814122200012207,0.018597166409011368,39.00257873535156,1.0669639110565186,0.07146588644947949,False,False
1.53,True,4659.8408203125,1.5754992961883545,16524.992475452273,15.992965252220387,39.45231628417969,1.1095103025436401,0.01571807837022054,39.07362365722656,1.0885251760482788,0.06868634589884878,False,False
1.5350000000000001,True,4675.19482421875,1.559052586555481,16532.37508687755,15.993582851500769,39.58821105957031,1.1437585353851318,0.016708292036670326,39.21331024169922,1.1193139553070068,0.0673664537470357,False,False
1.54,True,4689.61328125,1.5432931184768677,16535.974556179684,15.99216945067681,39.70988464355469,1.0964999198913574,0.018574679414867002,39.451080322265625,1.1055428981781006,0.0698072242017745,False,False
1.545,True,4704.697265625,1.505552053451538,16538.93177908355,15.99130546435242,39.76496887207031,1.0242228507995605,0.02284869416026966,39.62346267700195,1.1229931116104126,0.06577611289606324,False,False
1.55,True,4720.0634765625,1.5402246713638306,16542.013937072927,15.990612062422873,39.83235549926758,0.9833379983901978,0.0262007017481661,39.82978820800781,1.184951901435852,0.06677222659749228,False,False
1.555,True,4734.2197265625,1.6242669820785522,16549.762010019476,15.990301958432754,39.815391540527344,1.0209497213363647,0.02740340969399759,40.06822967529297,1.267362356185913,0.06886079683945284,False,False
1.56,True,4749.24755859375,1.7215076684951782,16550.28715364007,15.990581067028383,39.851383209228516,0.9967038631439209,0.028154932242266287,40.167991638183594,1.3709280490875244,0.06741002796904841,False,False
1.565,True,4762.34033203125,1.7497047185897827,16540.820193673633,15.989782574390281,39.98553466796875,0.9848591685295105,0.03399266316098755,40.30608367919922,1.4264514446258545,0.06241193709115371,False,False
1.57,True,4775.6376953125,1.7168220281600952,16543.672988616196,15.988474307688398,40.103065490722656,1.0051299333572388,0.028124062711436387,40.426658630371094,1.4796946048736572,0.06375763448454233,False,False
1.575,True,4789.5947265625,1.7008681297302246,16546.3588081866,15.987742894306658,40.26190185546875,1.0196584463119507,0.02935133176129573,40.51475524902344,1.49093759059906,0.05502680355977294,False,False
1.58,True,4803.48291015625,1.7412959337234497,16549.89748117429,15.986949932133538,40.36955261230469,1.0271307229995728,0.029098209781664393,40.63535690307617,1.4461005926132202,0.057209465067681785,False,False
1.585,True,4816.5205078125,1.7594459056854248,16546.320033900174,15.985907939974924,40.51545715332031,1.0312726497650146,0.025026802384580778,40.88626480102539,1.4402902126312256,0.05581690938602676,False,False
1.59,True,4831.3974609375,1.7532304525375366,16540.82792461676,15.98593620196811,40.64480209350586,1.0205669403076172,0.02742256840635235,40.8680419921875,1.4528790712356567,0.05794905354452201,False,False
1.595,True,4844.68017578125,1.8558237552642822,16539.814838787493,15.986099059024465,40.60879135131836,1.0419467687606812,0.029238010394539115,40.85062789916992,1.365890622138977,0.058113695628852435,False,False
1.6,True,4859.32763671875,1.893042802810669,16536.882282153132,15.985885610194572,40.650535583496094,1.0549699068069458,0.033459691550432616,41.022056579589844,1.231321096420288,0.053397166923205674,False,False
1.605,True,4873.2001953125,1.9479081630706787,16530.999364769497,15.985868089055346,40.84484100341797,1.1165294647216797,0.03304691954335049,40.97742462158203,1.2628973722457886,0.057218932815443484,False,False
1.61,True,4886.59375,1.8859835863113403,16536.116714321266,15.98575663501842,41.00907897949219,1.1996080875396729,0.03407366956217127,40.91834259033203,1.1640338897705078,0.054861632373693466,False,False
1.615,True,4899.03369140625,1.8272026777267456,16534.986653781976,15.986128614140338,41.23014831542969,1.204858422279358,0.03556987091108095,41.06797790527344,1.1181613206863403,0.053849924406439126,False,False
1.62,True,4912.3935546875,1.7771434783935547,16535.699218637274,15.985891933118296,41.45035171508789,1.1918574571609497,0.03531972002231585,41.311729431152344,1.049713134765625,0.05336333848900633,False,False
1.625,True,4925.7548828125,1.637626051902771,16537.140201833543,15.984134353509475,41.636878967285156,1.1993112564086914,0.03377411318244822,41.37348937988281,1.0559667348861694,0.05395006408222292,False,False
1.6300000000000001,True,4939.61865234375,1.6295355558395386,16546.739953361484,15.98315870013925,41.728187561035156,1.2295305728912354,0.03372843428094376,41.47501754760742,1.1316845417022705,0.056134533033318265,False,False
1.635,True,4954.26806640625,1.6749414205551147,16553.992823749748,15.984048878449345,41.81488037109375,1.1375070810317993,0.03657275593467958,41.57073974609375,1.209942102432251,0.0596488928607009,False,False
1.6400000000000001,True,4968.39501953125,1.6516917943954468,16556.79539701387,15.984042919595101,41.84925079345703,1.1173700094223022,0.03333737379778711,41.64918899536133,1.2209093570709229,0.05314181118582651,False,False
1.645,True,4980.98193359375,1.7059853076934814,16560.782576200323,15.982852774776015,42.04609680175781,1.1376268863677979,0.03401637293971614,41.718116760253906,1.2312885522842407,0.056026293997254485,False,False
1.6500000000000001,True,4994.4345703125,1.710518717765808,16569.955266697343,15.982489535761928,42.26238250732422,1.054555058479309,0.033424195670802376,41.71076965332031,1.2260982990264893,0.058544593565673486,False,False
1.655,True,5008.86376953125,1.7066863775253296,16581.684587562984,15.982873403298823,42.369537353515625,1.0079386234283447,0.028996789704862344,41.76057815551758,1.2175928354263306,0.05627833056683686,False,False
1.6600000000000001,True,5022.85546875,1.6654736995697021,16589.659504649484,15.98238478888434,42.52970886230469,1.0405322313308716,0.03499778978421365,41.84588623046875,1.194094181060791,0.055353902133987,False,False
1.665,True,5037.3466796875,1.7158974409103394,16590.253491550262,15.981991339175446,42.69438934326172,1.0805760622024536,0.03697120226199755,41.951053619384766,1.195886254310608,0.053486640310757,False,False
1.67,True,5051.50634765625,1.6930700540542603,16596.07834731854,15.982093709472954,42.940826416015625,1.0918169021606445,0.036394306352852596,42.033119201660156,1.2229218482971191,0.05715348418631018,False,False
1.675,True,5064.2978515625,1.7525242567062378,16594.71954948843,15.982008087764601,43.100650787353516,1.1276154518127441,0.037895811200614596,42.069393157958984,1.2697672843933105,0.05959846542663825,False,False
1.68,True,5077.39501953125,1.7652509212493896,16599.195211759994,15.981732017551918,43.21892166137695,1.1443496942520142,0.041842215366686426,42.09612274169922,1.2429850101470947,0.06072047327126456,False,False
1.685,True,5091.26513671875,1.810472846031189,16595.287854138878,15.981266214074363,43.26369094848633,1.1946358680725098,0.04575332470071711,42.136436462402344,1.1398603916168213,0.064988424543486,False,False
1.69,True,5105.81640625,1.8590571880340576,16597.00532525273,15.980133203371143,43.24053192138672,1.185304880142212,0.04583459611406641,42.30647277832031,1.1355456113815308,0.06589967884398021,False,False
1.695,True,5118.86181640625,1.8331406116485596,16600.643758506994,15.980038137588862,43.42200469970703,1.2176026105880737,0.04642383636877668,42.357967376708984,1.147471308708191,0.06337029465630888,False,False
1.7,True,5133.62060546875,1.9485105276107788,16602.753737588602,15.980490800705274,43.54698944091797,1.2480541467666626,0.04455829889360689,42.433433532714844,1.0722023248672485,0.06394375789595502,False,False
1.705,True,5147.3515625,1.9393054246902466,16598.98752630098,15.981117406715851,43.638492584228516,1.3217624425888062,0.04689420728985108,42.55583953857422,1.0616645812988281,0.06516507246288812,False,False
1.71,True,5161.9970703125,1.927920937538147,16599.406661614554,15.980804240185934,43.64662551879883,1.4132938385009766,0.05106451396902033,42.755149841308594,1.0716896057128906,0.06808465749490672,False,False
1.715,True,5176.6494140625,1.8480161428451538,16602.3816702156,15.979434731436548,43.755645751953125,1.423978328704834,0.05437482930979472,42.930625915527344,1.1226046085357666,0.0665822343330614,False,False
1.72,True,5190.9287109375,1.862268328666687,16611.61627499765,15.978684438134094,43.887264251708984,1.4695130586624146,0.06149359726363798,43.00560760498047,1.191497564315796,0.06778766137344307,False,False
1.725,True,5204.38427734375,1.9503370523452759,16616.744287660815,15.979268233938217,43.841739654541016,1.514202356338501,0.06391163036542721,43.1437873840332,1.2796001434326172,0.07066689999609639,False,False
1.73,True,5217.8828125,1.953320860862732,16619.89604570247,15.979205937285359,43.889381408691406,1.5606141090393066,0.054167312429160584,43.28989791870117,1.2798844575881958,0.06438945005690967,False,False
1.735,True,5231.7841796875,2.0034162998199463,16624.986996202628,15.980084838731555,43.9322624206543,1.6699841022491455,0.05686753145686933,43.416648864746094,1.299277901649475,0.06263036701680187,False,False
1.74,True,5245.62890625,2.000795364379883,16627.14297137777,15.981090384411548,44.13201141357422,1.7052350044250488,0.05885259403889688,43.48782730102539,1.3027324676513672,0.056491157695517796,False,False
1.745,True,5259.7216796875,1.8774056434631348,16624.794141145834,15.981199335130217,44.38720703125,1.7127995491027832,0.06281992376451066,43.71290588378906,1.287421464920044,0.055876878328936654,False,False
1.75,True,5274.2724609375,1.7705960273742676,16625.313101573414,15.981338109578648,44.54762268066406,1.7034308910369873,0.06884736114652933,43.855560302734375,1.2718572616577148,0.05569742489596593,False,False
1.7550000000000001,True,5290.37109375,1.7852740287780762,16628.322460408195,15.982495494344079,44.603782653808594,1.6420249938964844,0.07468927438291979,43.87309646606445,1.260646104812622,0.05328748707127469,False,False
1.76,True,5305.130859375,1.7991583347320557,16634.429738487954,15.981972414519959,44.738929748535156,1.6277416944503784,0.0712345064799426,44.001708984375,1.2164095640182495,0.05420547778526732,False,False
1.7650000000000001,True,5317.36962890625,1.779879093170166,16636.257181846035,15.98157135726272,44.885826110839844,1.5508735179901123,0.0724656085965867,44.16742706298828,1.199925184249878,0.051831157503634484,False,False
1.77,True,5331.8134765625,1.8012126684188843,16639.045016584296,15.98098482521645,45.035430908203125,1.5550951957702637,0.07936635112812053,44.327171325683594,1.2163032293319702,0.05299672149663785,False,False
1.7750000000000001,True,5345.95556640625,1.839830994606018,16638.64611602818,15.981419407856453,44.97119140625,1.5326337814331055,0.08084843493271777,44.376220703125,1.282910943031311,0.052562448593166375,False,False
1.78,True,5358.91162109375,1.9200204610824585,16630.85494881294,15.981545165008104,45.011940002441406,1.5185595750808716,0.07892386020708099,44.351165771484375,1.308797001838684,0.05116431138179428,False,False
1.7850000000000001,True,5373.70068359375,1.888129472732544,16636.762304403797,15.982139933698779,45.00669860839844,1.502779245376587,0.07911599671888403,44.48365783691406,1.345744013786316,0.05015595411206299,False,False
1.79,True,5387.4345703125,1.9182870388031006,16634.484976181135,15.981683421306949,45.066490173339844,1.4882171154022217,0.07563306937620207,44.59103012084961,1.345402717590332,0.04844248008059272,False,False
1.795,True,5401.24853515625,1.936513066291809,16632.00894592123,15.982311368031842,45.04267120361328,1.5077388286590576,0.07274717300307183,44.67243957519531,1.3123615980148315,0.046628065245210445,False,False
1.8,True,5414.76708984375,1.8854875564575195,16630.620443253734,15.98267311465123,45.118377685546875,1.4680047035217285,0.06985361426533675,44.84019470214844,1.2793161869049072,0.05016666955553187,False,False
1.805,True,5427.365234375,1.845537781715393,16628.115984398846,15.982662323130333,45.1848258972168,1.4145451784133911,0.07234840686161577,44.91419219970703,1.2462965250015259,0.04574987020888014,False,False
1.81,True,5441.00244140625,1.9408303499221802,16630.146877066087,15.983690586444306,45.31053161621094,1.3324004411697388,0.07097951659971144,45.09735870361328,1.2240498065948486,0.04855389263934634,False,False
1.815,True,5454.4248046875,1.9466545581817627,16631.353109293792,15.983346852633474,45.21393966674805,1.3070311546325684,0.06926448888281607,45.130638122558594,1.1977261304855347,0.048025001807075446,False,False
1.82,True,5468.095703125,1.9535101652145386,16629.399648175593,15.984444699434974,45.219703674316406,1.2665059566497803,0.06890860830567337,45.158935546875,1.152907133102417,0.046034297472917915,False,False
1.825,True,5482.5146484375,2.0256288051605225,16635.3597270078,15.98415304141423,45.31867218017578,1.2022687196731567,0.06392504257080404,45.35545349121094,1.2120554447174072,0.047031605378445744,False,False
1.83,True,5496.30029296875,2.0245156288146973,16637.843222883796,15.983760819271449,45.29682159423828,1.111543893814087,0.05577727410373099,45.35932159423828,1.205532431602478,0.047807141266958494,False,False
1.835,True,5509.13232421875,1.9800856113433838,16633.41178056693,15.984166280443599,45.35021209716797,1.130382776260376,0.05760123247232497,45.366600036621094,1.2208250761032104,0.047151939453716124,False,False
1.84,True,5522.4111328125,1.9801470041275024,16628.859980006313,15.984555494999071,45.34356689453125,1.187012791633606,0.05414164113558815,45.524330139160156,1.2957981824874878,0.041778359849439076,False,False
1.845,True,5534.35009765625,2.0577516555786133,16626.751192096075,15.985119875700097,45.39263916015625,1.244362473487854,0.05179906241374287,45.52339172363281,1.3610584735870361,0.0439016918338794,False,False
1.85,True,5546.71728515625,2.0768563747406006,16616.950363936692,15.985189186049555,45.55286407470703,1.1840616464614868,0.057996296366222944,45.59028625488281,1.3979172706604004,0.0430769437900281,False,False
1.855,True,5559.6240234375,2.062288761138916,16609.934433224218,15.985652671091627,45.65902328491211,1.1840142011642456,0.05689601110422768,45.63623046875,1.5419211387634277,0.03862355866599639,False,False
1.86,True,5573.25341796875,2.0991926193237305,16608.77785626331,15.985509702047827,45.597808837890625,1.1268633604049683,0.06011070621806629,45.70721435546875,1.549204707145691,0.03618809895363134,False,False
1.865,True,5588.419921875,2.126458168029785,16608.670322334812,15.985991345297766,45.694374084472656,1.098418951034546,0.05653031141735656,45.772979736328125,1.5604764223098755,0.036267297426719566,False,False
1.87,True,5601.96337890625,2.067749500274658,16605.844699507055,15.987141184022132,45.78858184814453,1.1180473566055298,0.05319766028987065,45.802703857421875,1.5622589588165283,0.030074061058418165,False,False
1.875,True,5615.93115234375,2.029601573944092,16604.096495688715,15.987048147538006,45.94800567626953,1.061030626296997,0.05149624269508241,45.840457916259766,1.5988026857376099,0.030413251347122198,False,False
1.8800000000000001,True,5627.5908203125,2.0072662830352783,16598.4864616907,15.986332316953648,46.059749603271484,1.0367988348007202,0.053518036631390084,45.92411804199219,1.633231282234192,0.02961532160977119,False,False
1.885,True,5640.6259765625,1.9075417518615723,16599.013381128214,15.98561736316391,46.14811706542969,1.1021023988723755,0.05426443168597162,46.00658416748047,1.646557331085205,0.03419696590369221,False,False
1.8900000000000001,True,5653.94091796875,1.8645143508911133,16601.409695587576,15.986532583830162,46.29087829589844,1.13306725025177,0.054672547955476755,46.13407897949219,1.6942590475082397,0.031238360206215083,False,False
1.895,True,5668.00244140625,1.8410080671310425,16608.05744944592,15.986807538033144,46.51158142089844,1.1307258605957031,0.05276401898456102,46.207313537597656,1.597237467765808,0.035946240620560635,False,False
1.9000000000000001,True,5681.70458984375,1.7513844966888428,16609.934738669905,15.986406633372804,46.623985290527344,1.1653647422790527,0.05420816327430894,46.24089050292969,1.5097579956054688,0.03665722037488232,False,False
1.905,True,5694.626953125,1.8100359439849854,16612.79605335145,15.986229828353633,46.76926803588867,1.1756978034973145,0.05615603563290558,46.39738464355469,1.5456830263137817,0.036933045454307575,False,False
1.9100000000000001,True,5709.2109375,1.9603297710418701,16619.732645501645,15.986409258086764,46.87405014038086,1.1979230642318726,0.05663807257993565,46.54308319091797,1.5356098413467407,0.03841621101931163,False,False
1.915,True,5721.716796875,2.123131513595581,16625.670187841784,15.985820403690083,47.062469482421875,1.1234489679336548,0.06166624016280538,46.718727111816406,1.4913510084152222,0.03474924579635223,False,False
1.92,True,5734.80322265625,2.1921467781066895,16624.731278061903,15.986557456318717,47.11717987060547,1.2133469581604004,0.06089244152870005,46.810001373291016,1.5137842893600464,0.037013698473643816,False,False
1.925,True,5747.70556640625,2.39011812210083,16629.220865097723,15.986188249552194,47.20334243774414,1.2642185688018799,0.06191621367753331,46.9576416015625,1.5316197872161865,0.03797899603408553,False,False
1.93,True,5761.48486328125,2.5842771530151367,16628.638164346605,15.986313615533843,47.36945343017578,1.2868587970733643,0.058371639699025535,47.16862487792969,1.5683503150939941,0.03533420350062975,False,False
