t,norm,peak,PR,R_rms
2.02,1.000000000000514,0.0013967014325755535,2647.4191743691804,7.291503928402531
2.0225,1.0000000000005154,0.0016664626322316135,2638.828658252598,7.2965048119181946
2.025,1.0000000000005154,0.0016363491596945244,2627.3920744662514,7.301468802082838
2.0275,1.0000000000005165,0.0014009645151248354,2622.7180865570926,7.306395330764934
2.0300000000000002,1.0000000000005167,0.001662668574681232,2631.652843706264,7.311285083095294
2.0325,1.000000000000518,0.0016225465464584812,2656.377210661945,7.3161392891019945
2.035,1.0000000000005183,0.0012490216210628115,2675.974952171784,7.320959444970721
2.0375,1.0000000000005194,0.0011718055924413646,2689.6160236051137,7.325747598417861
2.04,1.0000000000005203,0.001072330348856487,2699.0822001590454,7.330506978651563
2.0425,1.0000000000005218,0.0012685900200776665,2680.5503330827687,7.335242513515127
2.045,1.0000000000005205,0.0014452678475572146,2672.5830029923904,7.3399607881764055
2.0475,1.0000000000005218,0.001268728559010914,2697.238829168328,7.344669263171228
2.05,1.0000000000005231,0.0012388217930394852,2721.640402351798,7.349374951233089
2.0525,1.0000000000005227,0.0012977828568053863,2726.225325696339,7.354083048267567
2.055,1.0000000000005238,0.0011700163932417838,2728.9465920545963,7.358796062252373
2.0575,1.0000000000005238,0.0013183810313571554,2715.411803754995,7.363513752762373
2.06,1.0000000000005262,0.0012165092614988759,2713.2622856397234,7.368233800661335
2.0625,1.0000000000005258,0.0010926046982729532,2719.265916014907,7.372952781002876
2.065,1.0000000000005262,0.0010686097243420819,2736.1561634870573,7.377666901587125
2.0675,1.0000000000005271,0.0011710731548591061,2757.7448200270615,7.38237215766595
2.07,1.000000000000528,0.0013102061397121034,2769.402413460917,7.387063942091836
2.0725000000000002,1.0000000000005298,0.0013054783152414624,2795.70775472195,7.391736525971813
2.075,1.0000000000005298,0.001140993557200029,2804.5159930328905,7.396382972149789
2.0775,1.0000000000005296,0.001322767811601055,2814.567906321566,7.400995865984417
2.08,1.0000000000005298,0.001510402953670599,2824.424750495475,7.40556882231764
2.0825,1.0000000000005314,0.0012725994837488477,2845.406157198521,7.410098271590887
2.085,1.000000000000532,0.0011444422938164704,2816.3686419234523,7.4145847886338725
2.0875,1.0000000000005327,0.0014269464513648074,2787.038377837571,7.419033349233149
2.09,1.0000000000005338,0.001457576910226126,2797.096942994694,7.423452339233218
2.0925000000000002,1.0000000000005338,0.0012275276176520193,2803.632530217237,7.427851686560406
2.095,1.000000000000535,0.001263384757619026,2810.8362634499163,7.43224086134568
2.0975,1.0000000000005362,0.001658098577107303,2796.9250734870834,7.436627501698621
2.1,1.0000000000005367,0.0014205428539244185,2825.4322696752306,7.441017064057562
2.1025,1.0000000000005371,0.0013109376456872965,2855.1553462138977,7.445413353433686
2.105,1.0000000000005371,0.001214300521812419,2862.2528452958923,7.449819348722418
2.1075,1.0000000000005387,0.0010817576820655826,2877.0313943166893,7.454237634813557
2.11,1.0000000000005393,0.0012161755569118867,2891.5924789993915,7.4586700428906285
2.1125,1.0000000000005405,0.001448416127675002,2913.2407541593348,7.463116624592537
2.115,1.0000000000005402,0.0013187588576208343,2899.291560631187,7.467574555330322
2.1175,1.0000000000005402,0.0011972840060430158,2886.617393812346,7.472037709942413
2.12,1.0000000000005425,0.001558315394805609,2897.366449050041,7.476497379952795
2.1225,1.0000000000005433,0.0015021447055957875,2913.5008798478284,7.480944036231882
2.125,1.0000000000005431,0.001130056268046345,2942.943059818413,7.485369479325296
2.1275,1.0000000000005438,0.0011206044930569168,2938.9730065841213,7.489768470044028
2.13,1.0000000000005447,0.0011885810538762713,2936.1172809885156,7.494139147571195
2.1325,1.0000000000005453,0.0011907903555205344,2964.119303177394,7.498482129429192
2.1350000000000002,1.000000000000547,0.0014386715840999434,2967.321718896229,7.50279885106037
2.1375,1.000000000000547,0.0013145767996388387,2951.549893491721,7.507090092609039
2.14,1.0000000000005462,0.0013301797937527984,2922.073396142476,7.511355538473737
2.1425,1.0000000000005482,0.0012508013613270637,2898.2439051765396,7.5155946576619375
2.145,1.0000000000005496,0.001102753663889437,2915.7492992957955,7.519808459743769
2.1475,1.0000000000005498,0.0012112944327948034,2905.902808011081,7.524001153939107
2.15,1.0000000000005513,0.0012801699498825039,2927.714180226262,7.528180706002958
2.1525,1.0000000000005511,0.0012679670529586221,2940.8228547313656,7.532357785599776
2.1550000000000002,1.0000000000005516,0.0011641979899664162,2963.904711028699,7.536543384492276
2.1575,1.0000000000005524,0.001088480867265854,2999.086605387404,7.540746063257339
2.16,1.0000000000005531,0.0011850408739615189,2989.098711979362,7.5449699972939985
2.1625,1.0000000000005536,0.001165151980543415,3018.8370896087317,7.549214622554651
2.165,1.0000000000005538,0.001278952785678593,3076.910350084618,7.5534759120067845
2.1675,1.0000000000005544,0.0013580221114659673,3102.0466201989393,7.557748537390865
2.17,1.000000000000556,0.0012676950553561878,3078.9355403351487,7.562027788667115
2.1725,1.0000000000005564,0.0011558285703579731,3039.4171411936745,7.56631033507451
2.1750000000000003,1.0000000000005569,0.0015484800196430022,3029.470935697304,7.5705936034233225
2.1775,1.0000000000005576,0.001564322323843961,3045.014585994392,7.57487435098835
2.18,1.000000000000558,0.0011625331024965773,3058.7187661542084,7.579147488965064
2.1825,1.0000000000005596,0.0011638998455380655,3048.6717530412957,7.583406100705314
2.185,1.0000000000005596,0.0010768674185454062,3034.477805841518,7.587642943404931
2.1875,1.0000000000005602,0.0011067607928245688,3049.6946641161912,7.59185286411406
2.19,1.0000000000005616,0.0010997175776955009,3043.858728503503,7.596034959986782
2.1925,1.0000000000005609,0.0015714181059162757,3050.9923440105376,7.600193309973574
2.195,1.0000000000005624,0.0015900919678547285,3041.3659715974504,7.604335736751957
2.1975000000000002,1.0000000000005627,0.001317766228172961,3021.0622691157128,7.608471015894025
2.2,1.0000000000005638,0.0013539292736952215,3044.013013594289,7.612605747091285
2.2025,1.0000000000005647,0.0014418238315641002,3070.240753674538,7.616742323081681
2.205,1.000000000000566,0.0014371613112097684,3102.165922688279,7.620878938006209
2.2075,1.0000000000005658,0.0012428110462721644,3116.3761334443793,7.62501159923567
2.21,1.0000000000005658,0.0012968000080007694,3092.7109695886356,7.6291371292741985
2.2125,1.000000000000567,0.001466314013468828,3113.5197783458525,7.6332556589518825
2.215,1.0000000000005684,0.0013656323075958217,3141.3472696223203,7.637371371095615
2.2175000000000002,1.0000000000005689,0.0012055500201542178,3165.3903620786127,7.64149112786451
2.22,1.0000000000005695,0.0011110976681496145,3180.474156206233,7.6456216638646755
2.2225,1.0000000000005704,0.0011316576514150821,3177.126710329317,7.6497667271303325
2.225,1.0000000000005707,0.0013833565858216426,3210.411390822805,7.653925549536165
2.2275,1.0000000000005718,0.001618769083511904,3183.244611434452,7.658093336518056
2.23,1.0000000000005724,0.0016922615720869271,3142.209737718122,7.6622634513549945
2.2325,1.0000000000005727,0.0014657796110111275,3128.4124369781525,7.666430152055692
2.235,1.0000000000005733,0.0012450943475696748,3120.775717696727,7.670590527691245
2.2375000000000003,1.000000000000574,0.0010400797376420674,3190.3839220168356,7.67474476709292
2.24,1.0000000000005749,0.0009554924684176118,3203.699596294591,7.678894810414909
2.2425,1.0000000000005758,0.00114547299212311,3150.5842992750295,7.683042287297554
2.245,1.0000000000005753,0.0011133215871443314,3167.235741292687,7.687186983125541
2.2475,1.0000000000005766,0.0010972432402268737,3188.0243076329834,7.691326732152433
2.25,1.000000000000578,0.0009764955732452208,3200.731986664549,7.695458804990481
2.2525,1.0000000000005786,0.0014736801534865548,3174.928605790358,7.6995819953146585
2.255,1.0000000000005786,0.002094543097623663,3116.7186879092387,7.703698182283305
2.2575,1.0000000000005793,0.0025426860311657607,3147.80347044415,7.707812384074907
2.2600000000000002,1.0000000000005802,0.002476618346754346,3200.2172960003013,7.711931102802135
2.2625,1.000000000000582,0.0020001787649977323,3212.9223742956874,7.71605967338312
2.265,1.0000000000005822,0.0014688982081780847,3243.9344187371175,7.720199885758569
2.2675,1.0000000000005818,0.0009993321388249718,3271.3235712987425,7.724349050264756
2.27,1.000000000000583,0.0012469647960871295,3309.3349274466445,7.728500972360351
2.2725,1.0000000000005842,0.001561623844122426,3355.3229440465766,7.732648365068361
2.275,1.0000000000005849,0.001712271958106529,3343.170682747827,7.736785537574415
2.2775,1.0000000000005858,0.0019399191295784686,3336.099786737003,7.740910119906619
2.2800000000000002,1.0000000000005862,0.0020852312263633706,3307.6906012154604,7.745023133492901
2.2825,1.0000000000005862,0.0018069671771951963,3266.8445525665297,7.749127591483303
2.285,1.0000000000005873,0.0015633347408711192,3247.803380903415,7.75322654362504
2.2875,1.000000000000589,0.0013302586087028069,3257.9818277254085,7.757321674733219
2.29,1.000000000000588,0.001577600604227272,3243.791810456503,7.761413153166726
2.2925,1.0000000000005895,0.0020092635989654166,3206.9681056653726,7.765500647708292
2.295,1.000000000000591,0.0020208899242797514,3160.0168924214036,7.7695847345471245
2.2975,1.0000000000005906,0.0021488380363055624,3175.928511597737,7.773667713377629
2.3000000000000003,1.0000000000005922,0.0017509228383341144,3272.4792057308573,7.777753240112117
2.3025,1.0000000000005922,0.0011068414475951351,3344.2288217407713,7.781844938416094
