t,norm,peak,PR,R_rms,finite,seed,member,backend
2.54,7358.23876953125,2.1514594554901123,16969.07482633362,15.99335847245116,True,0,S,mlx
2.56,7412.443359375,2.375000238418579,17007.47737795383,15.994952486489245,True,0,S,mlx
2.58,7462.62109375,2.424513816833496,17012.270333139415,15.998437608550498,True,0,S,mlx
2.6,7512.0341796875,2.2676210403442383,16997.66972825163,15.998556224700973,True,0,S,mlx
2.62,7560.775390625,2.59962797164917,16979.90238009116,15.999305363968535,True,0,S,mlx
2.64,7610.6240234375,2.5970256328582764,16991.77419062608,15.998640716945546,True,0,S,mlx
2.66,7662.4189453125,2.2930564880371094,17025.562309290897,15.997329687301958,True,0,S,mlx
2.68,7713.333984375,2.33828067779541,17054.232236465756,15.997348535041498,True,0,S,mlx
2.7,7764.44873046875,2.234797239303589,17076.598802961707,15.998486464474544,True,0,S,mlx
2.72,7814.859375,2.514522075653076,17084.472883231196,16.000590643886948,True,0,S,mlx
2.74,7864.87744140625,2.5820531845092773,17084.026662587064,16.0019542984625,True,0,S,mlx
2.7600000000000002,7919.9169921875,2.185216188430786,17070.16419631461,16.001095107496994,True,0,S,mlx
2.7800000000000002,7968.06787109375,2.5570433139801025,17073.088384863247,16.001244904967713,True,0,S,mlx
2.8000000000000003,8020.736328125,2.618396282196045,17072.003639333656,16.002581608418986,True,0,S,mlx
2.82,8068.8837890625,2.769263982772827,17064.37172119016,16.00306248493445,True,0,S,mlx
2.84,8118.9423828125,2.6475393772125244,17063.483846645435,16.00178173545065,True,0,S,mlx
2.86,8165.1875,2.511997699737549,17079.10476561202,15.999665754309042,True,0,S,mlx
2.88,8218.7353515625,2.877340793609619,17089.327362803848,16.000311574770258,True,0,S,mlx
2.9,8269.2109375,2.804110288619995,17103.085930478577,16.001443826051858,True,0,S,mlx
2.92,8316.818359375,2.918630599975586,17132.287098136057,16.000552980547194,True,0,S,mlx
2.94,8361.244140625,2.600515604019165,17136.83271695688,16.00066262116067,True,0,S,mlx
2.96,8407.3828125,2.339373826980591,17118.885150194823,16.000014103534415,True,0,S,mlx
2.98,8454.1650390625,2.6641831398010254,17125.4078791603,16.00092664572785,True,0,S,mlx
3.0,8502.6796875,2.556467294692993,17152.73499550101,16.001616366367173,True,0,S,mlx
3.02,8551.869140625,2.5474693775177,17183.13246359615,16.002715564383994,True,0,S,mlx
3.04,8600.412109375,2.665477991104126,17214.291786325204,16.00158530618476,True,0,S,mlx
3.06,8650.318359375,2.523726224899292,17252.785063245785,16.00323343420903,True,0,S,mlx
3.08,8697.9443359375,2.6326050758361816,17279.105698423235,16.003178473110193,True,0,S,mlx
3.1,8746.1767578125,2.7228448390960693,17294.08554237172,16.003604439489457,True,0,S,mlx
3.12,8795.775390625,2.6470916271209717,17266.06922553324,16.00462410241871,True,0,S,mlx
3.14,8843.197265625,3.032273054122925,17264.53472868115,16.00383170997232,True,0,S,mlx
3.16,8887.02734375,3.290508270263672,17284.227201184334,16.004272259663402,True,0,S,mlx
3.18,8935.6220703125,2.799605131149292,17318.025878930814,16.00319903440494,True,0,S,mlx
3.2,8982.3681640625,3.0247974395751953,17347.012643097296,16.000033424329306,True,0,S,mlx
3.22,9028.9453125,3.087754011154175,17362.940329865356,16.001042831639282,True,0,S,mlx
3.24,9073.9599609375,3.020838975906372,17377.42460780847,16.000811358488722,True,0,S,mlx
3.2600000000000002,9118.93359375,2.8441810607910156,17387.481251585716,16.000941158596934,True,0,S,mlx
3.2800000000000002,9165.71875,2.8316500186920166,17401.819122052835,16.002351239494345,True,0,S,mlx
3.3000000000000003,9214.017578125,2.6379857063293457,17397.310648661685,16.001820591774713,True,0,S,mlx
3.3200000000000003,9263.455078125,2.7828376293182373,17386.46274294477,16.00162388579438,True,0,S,mlx
3.34,9313.0732421875,2.7580032348632812,17404.81981720823,16.001835229206296,True,0,S,mlx
3.36,9359.984375,2.818236827850342,17444.231263848284,16.00264397910937,True,0,S,mlx
3.38,9404.37890625,2.872783899307251,17470.877613715205,16.00369546294817,True,0,S,mlx
3.4,9449.48828125,2.8532276153564453,17474.171524130725,16.005888733838383,True,0,S,mlx
3.42,9496.4296875,2.5815043449401855,17468.025141477847,16.00763735561298,True,0,S,mlx
3.44,9541.6416015625,2.845953941345215,17471.73494396145,16.00761511515761,True,0,S,mlx
3.46,9585.578125,3.1637563705444336,17487.900534338278,16.007809964020485,True,0,S,mlx
3.48,9627.615234375,2.7684109210968018,17519.782388582604,16.008388728587654,True,0,S,mlx
3.5,9677.017578125,2.630728006362915,17538.374514546642,16.008835531179628,True,0,S,mlx
3.52,9725.041015625,2.7532191276550293,17545.58757193972,16.008917929133457,True,0,S,mlx
3.54,9765.396484375,3.43432354927063,17549.562461973936,16.0090605541808,True,0,S,mlx
3.56,9812.134765625,3.5637526512145996,17551.25750471057,16.008876715566107,True,0,S,mlx
3.58,9857.416015625,3.1666736602783203,17555.96685937031,16.009219231540957,True,0,S,mlx
3.6,9902.177734375,2.7413830757141113,17549.35070777538,16.009453258199564,True,0,S,mlx
3.62,9948.0751953125,2.777383804321289,17564.618882433027,16.010005175877517,True,0,S,mlx
3.64,9995.0234375,2.8761887550354004,17580.135515721453,16.010081321303712,True,0,S,mlx
3.66,10039.8994140625,2.7334578037261963,17601.93391153249,16.010620615722367,True,0,S,mlx
3.68,10084.0673828125,2.7650270462036133,17618.7934599903,16.011260566974574,True,0,S,mlx
3.7,10130.95703125,3.009115695953369,17646.796029116937,16.010825545368355,True,0,S,mlx
3.72,10175.26171875,2.9948670864105225,17671.783538838434,16.01137227278654,True,0,S,mlx
3.74,10218.62890625,2.825517416000366,17691.982182182914,16.011216628480152,True,0,S,mlx
3.7600000000000002,10267.0322265625,2.808847665786743,17694.779843419023,16.01164032343793,True,0,S,mlx
3.7800000000000002,10308.72265625,2.751155138015747,17692.112250332866,16.012017683565784,True,0,S,mlx
3.8000000000000003,10355.310546875,2.836468458175659,17705.082349705157,16.012752712310526,True,0,S,mlx
3.8200000000000003,10401.998046875,2.7486302852630615,17730.169629285912,16.012295577221245,True,0,S,mlx
3.84,10449.02734375,2.9852182865142822,17749.58831080721,16.011586672363155,True,0,S,mlx
3.86,10494.7734375,3.245924949645996,17760.81932918337,16.00970052551091,True,0,S,mlx
3.88,10533.3369140625,3.0416958332061768,17767.232307889946,16.009737810161987,True,0,S,mlx
3.9,10581.18359375,3.0411362648010254,17766.27416426781,16.008778437061814,True,0,S,mlx
3.92,10621.048828125,2.8180596828460693,17752.965689215685,16.010499885796747,True,0,S,mlx
