t,norm,peak,PR,R_rms,finite,seed,member,backend
0.96,3005.765380859375,1.3263654708862305,16426.76504134354,16.006887740251273,True,0,B,mlx
0.98,3064.2802734375,1.0804390907287598,16431.28172285064,16.005422807011293,True,0,B,mlx
1.0,3122.16357421875,1.2363592386245728,16442.17459793536,16.005888049706193,True,0,B,mlx
1.02,3179.7294921875,1.5036243200302124,16458.52826287431,16.00409086085345,True,0,B,mlx
1.04,3238.8720703125,1.7686657905578613,16471.818392011304,16.002356260274677,True,0,B,mlx
1.06,3300.388671875,2.00192928314209,16466.274773629284,16.003753361672644,True,0,B,mlx
1.08,3356.224365234375,2.0727217197418213,16445.568804614282,16.00472252759293,True,0,B,mlx
1.1,3414.15625,2.16686749458313,16420.842449083473,16.003397861328676,True,0,B,mlx
1.12,3472.644775390625,1.972580075263977,16422.296165068914,16.000639802664423,True,0,B,mlx
1.1400000000000001,3529.9296875,1.676279902458191,16442.71760097752,16.00147259059585,True,0,B,mlx
1.16,3585.08447265625,1.3685314655303955,16468.189234491678,16.0009258434237,True,0,B,mlx
1.18,3641.89599609375,1.5713096857070923,16499.519778167298,16.003072264259025,True,0,B,mlx
1.2,3700.809814453125,1.5531076192855835,16493.722910982848,16.003565004428523,True,0,B,mlx
1.22,3758.692626953125,1.3913729190826416,16477.965192933418,16.002420179914186,True,0,B,mlx
1.24,3818.870849609375,1.428212285041809,16450.328612632245,16.00145426354782,True,0,B,mlx
1.26,3875.647216796875,1.3481981754302979,16451.31647018108,16.000762355857546,True,0,B,mlx
1.28,3933.75341796875,1.3904478549957275,16452.443635950833,16.00125771585518,True,0,B,mlx
1.3,3991.861572265625,1.3586959838867188,16468.07141376794,15.99939402492285,True,0,B,mlx
1.32,4052.2421875,1.3565802574157715,16479.200899937303,15.997715349554158,True,0,B,mlx
1.34,4109.80078125,1.44921875,16466.56891671062,15.999937316658405,True,0,B,mlx
