t,norm,peak,PR,R_rms,finite,seed,member,backend
5.6000000000000005,14017.64453125,3.8010218143463135,18632.00463900294,16.014452715212506,True,0,A,mlx
5.62,14054.572265625,3.625588893890381,18640.28600453914,16.015812723485567,True,0,A,mlx
5.64,14091.41796875,3.3450191020965576,18663.48743768003,16.016760468371743,True,0,A,mlx
5.66,14129.408203125,3.4550130367279053,18671.01005710118,16.016781385804286,True,0,A,mlx
5.68,14168.75,3.235215187072754,18679.02827265777,16.016546937954868,True,0,A,mlx
5.7,14210.4375,3.394421339035034,18697.24563291217,16.017552051228044,True,0,A,mlx
5.72,14247.58984375,3.4760048389434814,18729.167720706908,16.017529151511287,True,0,A,mlx
5.74,14279.70703125,3.4071574211120605,18743.189556636695,16.016887095385076,True,0,A,mlx
5.76,14319.984375,3.2840499877929688,18741.331058990134,16.016225680541268,True,0,A,mlx
5.78,14355.5478515625,3.2722415924072266,18713.608914359924,16.01644989249784,True,0,A,mlx
5.8,14392.7578125,3.273833751678467,18685.265530274937,16.015707289656515,True,0,A,mlx
5.82,14425.3095703125,3.8759043216705322,18679.822517432585,16.016222941977343,True,0,A,mlx
5.84,14461.94140625,3.3528027534484863,18711.71530674824,16.015643165107146,True,0,A,mlx
5.86,14495.443359375,3.720726490020752,18748.953871876744,16.016288169993285,True,0,A,mlx
5.88,14533.0166015625,3.432859420776367,18762.74964793704,16.01650171007388,True,0,A,mlx
5.9,14573.3994140625,3.5958943367004395,18763.69313965574,16.01694243110455,True,0,A,mlx
