t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,N,dx,dt,cell
4.1,11008.6519624208,2.949101850867344,17889.009790025233,15.992530040034906,15.732132722552274,19.215878850575635,20.89258241577618,6.857743689743856,1.2001235903379617,9.915651812892785,317.3008580125691,0.9999849692223183,0.7177783567884873,0.20783717541345897,0.005903372271767191,True,1691,7.390690223047648,3.695345111523824,False,64,0.5,0.000625,N64_dt0q
4.2,11228.63624604206,2.923330328804142,17909.675700330394,15.991331904595356,15.732132722552274,19.222382786741086,20.89258241577618,5.939045155965326,1.2273872082870856,9.915651812892785,317.3008580125691,0.9999888874474798,0.7167869047519677,0.21314486418333847,0.006188429084755268,True,1952,7.7528920091153255,3.8764460045576628,False,64,0.5,0.000625,N64_dt0q
4.3,11436.254098120793,3.4253932264771634,17995.588107637515,15.989552507418358,15.732132722552274,19.215878850575635,20.89258241577618,6.199107883427941,1.2543114117663867,9.915651812892785,317.3008580125691,0.9999929191335719,0.7190825889080746,0.2195705128101839,0.0065154153102569435,True,729,5.583154418094599,2.7915772090472997,False,64,0.5,0.000625,N64_dt0q
4.4,11645.034733462579,2.8215510213805346,18077.527756687912,15.989199704741198,15.732132722552274,19.215878850575635,20.89258241577618,6.300202623612132,1.2808340327332002,9.915651812892785,317.3008580125691,0.9999915555939994,0.7192572662575162,0.22578203735082517,0.006846501168809066,True,2741,8.681740664920342,4.340870332460171,False,64,0.5,0.000625,N64_dt0q
4.5,11861.543504241843,3.0639248550047053,18101.718061228145,15.988912170042108,15.732132722552274,19.215878850575635,20.89258241577618,5.882589463661082,1.3073521295821768,10.112001353742146,323.5840433197487,0.9999926677014513,0.7182371087721323,0.2308540061814094,0.007152304661862413,True,1891,7.671276558408952,3.835638279204476,False,64,0.5,0.000625,N64_dt0q
4.6000000000000005,12075.707862102838,3.6068649335858605,18122.078241183564,15.986960549854892,15.732132722552274,19.215878850575635,20.886598574205422,6.585765071985534,1.3339507084186084,10.112001353742146,323.5840433197487,0.9999907084357678,0.7163621937625987,0.23583711222876536,0.007463914099432522,True,659,5.398406722978624,2.699203361489312,False,64,0.5,0.000625,N64_dt0q
4.7,12278.19262610672,3.639942635277817,18151.622918048877,15.986616105598213,15.732132722552274,19.215878850575635,20.886598574205422,7.048607038547428,1.3603935988067897,10.112001353742146,323.5840433197487,0.9999873914475353,0.7166265586541211,0.24126512824032303,0.00779869046336983,True,723,5.567794906054188,2.783897453027094,False,64,0.5,0.000625,N64_dt0q
4.8,12475.925962636617,3.1406153749335344,18290.016273264213,15.988799541980228,15.724185193516387,19.222382786741086,20.89258241577618,6.129720689643495,1.3861517147003855,10.112001353742146,323.5840433197487,0.9999842322097505,0.7195191557440747,0.24819212976435398,0.008193053697686397,True,1999,7.814623546395329,3.9073117731976645,False,64,0.5,0.000625,N64_dt0q
4.9,12674.562788292522,3.243350573944473,18304.912962212904,15.988943195702008,15.724185193516387,19.222382786741086,20.89258241577618,6.994589165066635,1.4115968416249438,10.112001353742146,323.5840433197487,0.9999858463210939,0.7176430325533831,0.2532916346712399,0.008537688833034844,True,1836,7.596170238469401,3.7980851192347007,False,64,0.5,0.000625,N64_dt0q
5.0,12863.562231013766,3.3326961395177133,18396.04853000027,15.989803794662784,15.724185193516387,19.222382786741086,20.89258241577618,6.458184477225371,1.436465792620608,10.112001353742146,323.5840433197487,0.9999917257789234,0.7197227663342315,0.2596806904587998,0.008936634823760439,True,1533,7.15293889740818,3.57646944870409,False,64,0.5,0.000625,N64_dt0q
5.1000000000000005,13064.30663057253,3.469243113487577,18462.43253392827,15.992576142972869,15.724185193516387,19.222382786741086,20.89258241577618,6.440531219971057,1.4615988115720153,10.112001353742146,323.5840433197487,0.9999929842104031,0.7182494926542293,0.26513274160366024,0.009314257084321884,True,1270,6.717974802130651,3.3589874010653253,False,64,0.5,0.000625,N64_dt0q
5.2,13266.683061311236,3.5412044373334206,18491.937863947947,15.990717357897976,15.724185193516387,19.209372712298546,20.89258241577618,6.420805345807723,1.4869182771922829,10.112001353742146,323.5840433197487,0.9999923140659375,0.7169444215520154,0.2698735305164086,0.009676258480826686,True,1149,6.497462871110569,3.2487314355552845,False,64,0.5,0.000625,N64_dt0q
5.3,13462.61488575775,3.178781511831018,18523.709832609773,15.99537956334172,15.732132722552274,19.215878850575635,20.89258241577618,6.025418674223516,1.512138148181784,10.50470043544087,336.15041393410786,0.9999941432283594,0.7159328760044134,0.2747775725071316,0.010053477007343234,True,2649,8.583500754731016,4.291750377365508,False,64,0.5,0.000625,N64_dt0q
5.4,13651.733980927707,3.242985874083246,18552.694239707645,15.999425789437687,15.732132722552274,19.222382786741086,20.89258241577618,6.268632122491611,1.5368121479021521,10.701049976290232,342.4335992412874,0.9999911011216011,0.7152033562839335,0.27977580153805826,0.010443937726232519,True,2542,8.466338836283478,4.233169418141739,False,64,0.5,0.000625,N64_dt0q
5.5,13852.393939738553,3.200028443411895,18659.511964654554,15.999775604250509,15.732132722552274,19.222382786741086,20.89258241577618,6.366939446039644,1.5618932373365624,10.701049976290232,342.4335992412874,0.9999931025258606,0.7152750068118152,0.285379984208587,0.010867209599861509,True,2819,8.763323058599447,4.381661529299723,False,64,0.5,0.000625,N64_dt0q
5.6000000000000005,14042.716390269983,3.3065896475774603,18643.31428453782,16.00686879883979,15.732132722552274,19.235384061671343,20.904544960366874,6.461313380271968,1.5866975435207602,10.701049976290232,342.4335992412874,0.9999922898427964,0.713597346431515,0.28941328527259846,0.01124039551650602,True,2482,8.399196130230722,4.199598065115361,False,64,0.5,0.000625,N64_dt0q
5.7,14228.821548561831,3.2084094417539655,18633.141542879384,16.009424207380185,15.732132722552274,19.235384061671343,20.898564544006366,6.186768422671575,1.6109938345494768,10.701049976290232,342.4335992412874,0.9999928246829217,0.7117859433216565,0.29355206379288434,0.011626673102577197,True,3239,9.178550736148274,4.589275368074137,False,64,0.5,0.000625,N64_dt0q
5.8,14413.682254705598,3.4432416489083746,18685.39781667917,16.008647553587778,15.732132722552274,19.241881404893856,20.89258241577618,6.475320045803224,1.6350119144352342,10.701049976290232,342.4335992412874,0.9999921865898974,0.711692062793018,0.2985789785998609,0.012058014839318966,True,2207,8.076773574104104,4.038386787052052,False,64,0.5,0.000625,N64_dt0q
5.9,14596.531002232601,3.374381711446517,18748.983489560138,16.011234257845768,15.75595125658873,19.248376554920156,20.886598574205422,6.727225447716041,1.6587942318003277,10.701049976290232,342.4335992412874,0.9999883816141704,0.7118248359173466,0.30374702900188,0.012505757985851407,True,2667,8.602898562519496,4.301449281259748,False,64,0.5,0.000625,N64_dt0q
6.0,14777.93670895682,3.74307388825015,18828.088007328675,16.010274118489818,15.763882770434446,19.241881404893856,20.886598574205422,6.559240668686505,1.682254720523737,10.701049976290232,342.4335992412874,0.9999849243358627,0.7120629035378178,0.3091251271468713,0.012973058635791004,True,1387,6.918245202406255,3.4591226012031275,False,64,0.5,0.000625,N64_dt0q
6.1000000000000005,14967.030873501077,3.3711541141881676,18843.42660622355,16.01027217982706,15.763882770434446,19.235384061671343,20.89258241577618,6.927116705848731,1.7061559875360728,10.701049976290232,342.4335992412874,0.9999854820119508,0.7095258670132366,0.3130358145177558,0.013388723607329019,True,3025,8.971786355866241,4.485893177933121,False,64,0.5,0.000625,N64_dt0q
6.2,15146.256041971443,3.6511813398138253,18832.71676633757,16.009864089098954,15.763882770434446,19.235384061671343,20.904544960366874,6.708535045116361,1.7298688899784234,10.701049976290232,342.4335992412874,0.9999904654150711,0.7071061881937482,0.3167786739462177,0.013806536235916581,True,2031,7.8561018409281,3.92805092046405,False,64,0.5,0.000625,N64_dt0q
6.3,15327.189235561755,3.3854468083996103,18917.803399000444,16.013397001004268,15.763882770434446,19.241881404893856,20.904544960366874,7.065939738739034,1.753123110071614,10.701049976290232,342.4335992412874,0.9999906010304757,0.7077093158507148,0.32192619930162886,0.01429598668510518,True,3241,9.180439521207486,4.590219760603743,False,64,0.5,0.000625,N64_dt0q
6.4,15496.466098732748,3.9227118811804673,18894.903674706173,16.013124506423477,15.748015748023622,19.241881404893856,20.904544960366874,6.282148761266729,1.7759624027843923,10.701049976290232,342.4335992412874,0.9999907767860255,0.7050157949986084,0.325587511431603,0.014729943925642575,True,1351,6.857864710223665,3.4289323551118325,False,64,0.5,0.000625,N64_dt0q
6.5,15669.410322541335,3.714555612293398,19014.129858812536,16.015254848387574,15.732132722552274,19.248376554920156,20.904544960366874,6.6579670077774065,1.798378501827702,10.701049976290232,342.4335992412874,0.9999887020461679,0.7073596151087095,0.3314292552745697,0.015273191487166556,True,2030,7.8548122641089835,3.9274061320544917,False,64,0.5,0.000625,N64_dt0q
6.6000000000000005,15847.863793120574,3.66277731448462,18997.787363712065,16.015271222457233,15.748015748023622,19.248376554920156,20.89258241577618,7.207307352200408,1.821088301339704,10.701049976290232,342.4335992412874,0.9999899230325329,0.7036455313338614,0.3345530264530058,0.015701881450873905,True,2381,8.283685372988156,4.141842686494078,False,64,0.5,0.000625,N64_dt0q
6.7,16019.014651181911,3.7916442309146237,19026.83004841848,16.02001053933854,15.771810295587505,19.248376554920156,20.89258241577618,6.413104063769858,1.8437574544210191,10.701049976290232,342.4335992412874,0.9999855760256827,0.7031388775729632,0.33868311952328,0.01618628398054983,True,2044,7.872827951676785,3.9364139758383927,False,64,0.5,0.000625,N64_dt0q
6.8,16186.373258068428,3.7512641229440526,19051.616474823262,16.023520828951394,15.771810295587505,19.254869513969705,20.89258241577618,6.785292706464661,1.8661637758420693,10.701049976290232,342.4335992412874,0.9999872642110278,0.7021251557881818,0.3427866971715182,0.01667936594813508,True,2262,8.14331679850252,4.07165839925126,False,64,0.5,0.000625,N64_dt0q
6.9,16365.957990791221,3.7849808416494914,19060.51022403041,16.027195407433982,15.7797338380595,19.261360284258224,20.910523666326483,7.075042879308872,1.8884903283796337,10.897399517139595,348.71678454846705,0.9999849602931056,0.7001019721097314,0.3459755065777821,0.017137029082724325,True,2299,8.18747752146218,4.09373876073109,False,64,0.5,0.000625,N64_dt0q
7.0,16529.442179502814,4.011818643066134,19078.725306856202,16.028270577023846,15.7797338380595,19.261360284258224,20.904544960366874,5.992988211119791,1.9109167863036314,10.897399517139595,348.71678454846705,0.9999880555695021,0.701001153642912,0.3499460792236959,0.01764101709473577,True,1628,7.2977435387219245,3.6488717693609622,False,64,0.5,0.000625,N64_dt0q
7.1000000000000005,16696.509585597054,3.7515356670304265,19152.791763560417,16.03066536811037,15.763882770434446,19.261360284258224,20.910523666326483,6.390218747191376,1.932614644778925,10.897399517139595,348.71678454846705,0.9999899364901386,0.70142499923561,0.3546685109893495,0.018193985836798838,True,2590,8.519296202857477,4.259648101428739,False,64,0.5,0.000625,N64_dt0q
7.2,16863.833133335847,3.621100682683653,19179.732974958817,16.02793104516669,15.763882770434446,19.267848867997692,20.910523666326483,7.394470652875067,1.9542678752604021,10.897399517139595,348.71678454846705,0.9999908287494645,0.7004243459312176,0.3584014126513637,0.018706895105731654,True,3454,9.377302110217574,4.688651055108787,False,64,0.5,0.000625,N64_dt0q
7.3,17024.467042793174,3.761143073086137,19232.502065182038,16.02797597008135,15.771810295587505,19.267848867997692,20.910523666326483,7.191131689368977,1.9758290296415844,10.897399517139595,348.71678454846705,0.9999876923393155,0.7004252180997506,0.3627945016149818,0.019264571364963134,True,2814,8.75813888615283,4.379069443076415,False,64,0.5,0.000625,N64_dt0q
7.4,17175.818581273947,4.60120469179595,19273.63775971796,16.029492334866042,15.795568998931314,19.241881404893856,20.898564544006366,6.932206470708834,1.9969375529154652,10.897399517139595,348.71678454846705,0.9999910406510574,0.7006026002736377,0.3672584418938489,0.01983729198931301,True,677,5.447116783854275,2.7235583919271376,False,64,0.5,0.000625,N64_dt0q
7.5,17332.687164081526,3.91402843651571,19319.003215250563,16.03056710073666,15.795568998931314,19.222382786741086,20.89258241577618,6.588413060735151,2.0175324479176577,10.897399517139595,348.71678454846705,0.9999860873390004,0.6996359263967833,0.37145154988734813,0.020406980732471613,True,2462,8.376574969979405,4.1882874849897025,False,64,0.5,0.000625,N64_dt0q
7.6000000000000005,17478.147039150634,3.6404106839774633,19348.745501990743,16.03126182618133,15.795568998931314,19.222382786741086,20.886598574205422,6.600625678894979,2.0377605666524365,10.897399517139595,348.71678454846705,0.9999872473593883,0.6981015303423443,0.3756785266711629,0.02099145467223801,True,3856,9.72783372317443,4.863916861587215,False,64,0.5,0.000625,N64_dt0q
7.7,17644.74755078832,3.866328110398195,19378.117753635324,16.030454796035773,15.795568998931314,19.222382786741086,20.868636754709208,7.523187469744048,2.058414700867625,10.897399517139595,348.71678454846705,0.9999936243288987,0.6973335910525342,0.3788687916492545,0.02152868895425677,True,2734,8.674343852106738,4.337171926053369,False,64,0.5,0.000625,N64_dt0q
