t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,r90_over_r50,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,rho_core,rho_mid,rho_far,mass_core,mass_mid,mass_far,mass_core_frac,mass_mid_frac,mass_far_frac,contrast_im,contrast_mf,two_scale,N,dx
6.4,15467.386311501581,3.8491008372762296,18872.541331335386,16.01455861778998,15.748015748023622,19.248376554920156,20.91650066335189,6.175608641863881,1.7728615488753339,10.701049976290232,342.4335992412874,0.9999957374775688,0.7051260455492382,0.32634985846535586,0.014793620421692822,True,1.3281991203226293,1482,7.0727210779566745,3.5363605389783372,False,0.4213468390974768,0.4552325983160795,0.47234093533442084,1.0006987428565073,45.637067981186966,14469.396999950064,6.4697339466616e-05,0.002950535214036204,0.9354778311310806,0.9255638560508469,0.9637796859460667,False,64,0.5
6.5,15637.730547724641,3.5326303982670155,18941.31886354196,16.012184677142116,15.748015748023622,19.254869513969705,20.92844953645635,6.502988838855851,1.7955567959041074,10.701049976290232,342.4335992412874,0.9999940232845378,0.7057961120196916,0.33137592563524576,0.015301129602892224,True,1.328957874523517,2790,8.733169003290072,4.366584501645036,False,0.27399128434187725,0.4471264265191708,0.4776289531930371,0.6507293003119585,44.82442425854687,14631.386834019753,4.161277100446282e-05,0.0028664277160773194,0.9356464347154699,0.6127825780168458,0.9361376096027024,False,64,0.5
6.6000000000000005,15804.787614131461,3.801662332879024,19010.007639234565,16.01221994884463,15.75595125658873,19.254869513969705,20.91650066335189,6.432632748550836,1.817707572968696,10.701049976290232,342.4335992412874,0.9999945273312192,0.7054610084784674,0.33638543701305557,0.015820747292474555,True,1.327530170836569,1812,7.562926179631718,3.781463089815859,False,0.4671405853590548,0.4472898136837761,0.4827606436027394,1.1094588902277551,44.84080382179856,14788.587830724067,7.019764626484191e-05,0.002837165858635472,0.9357030408622016,1.0443801112119953,0.9265250173372624,False,64,0.5
6.7,15974.254399515445,3.993797970401373,19007.032659000368,16.011303573646675,15.75595125658873,19.254869513969705,20.93442141545832,6.293901214221727,1.8397847882735459,10.701049976290232,342.4335992412874,0.9999936344603,0.703108232923693,0.3399014785798254,0.016280508846452366,True,1.328667566593549,1345,6.847697364386811,3.4238486821934053,False,0.4869120863630859,0.47344441138993437,0.4878071349084737,1.156416205112329,47.46280224184092,14943.178891326867,7.239249959280774e-05,0.0029712061079533473,0.9354539196383491,1.028446158934717,0.9705565530089383,False,64,0.5
6.8,16141.478238340233,4.525383856387762,19096.972285947886,16.009383792566553,15.732132722552274,19.261360284258224,20.940391591371924,6.488945225553207,1.8617507149559125,10.701049976290232,342.4335992412874,0.9999905204689865,0.7041754738444146,0.3450711662468357,0.016829647875652054,True,1.331058665768407,523,4.998093311074449,2.4990466555372244,False,0.465058643318043,0.5252483912496677,0.4926982580768996,1.104514277880352,52.65615122277919,15093.010501516444,6.842708341648918e-05,0.0032621641243307602,0.9350451227983938,0.8854070779951907,1.0660650461802277,False,64,0.5
6.9,16304.819244630426,4.353533381883349,19067.543939642237,16.00629056855979,15.732132722552274,19.248376554920156,20.91650066335189,6.4399947265507755,1.8835290462845435,10.701049976290232,342.4335992412874,0.9999865790737261,0.7006193946587542,0.34812337120751946,0.017285986338121236,True,1.3295400586957762,808,5.777956268578565,2.8889781342892826,False,0.5930826954676978,0.559576418299499,0.49748277413811026,1.4085714017357822,56.09753593452477,15239.576376213034,8.638988145787996e-05,0.0034405493917388295,0.9346669930874455,1.0598779292201435,1.12481566677151,False,64,0.5
7.0,16461.82503364753,3.8151409962111695,19050.692823903868,16.002326407947454,15.724185193516387,19.241881404893856,20.91650066335189,6.912778372632659,1.904806171087409,10.701049976290232,342.4335992412874,0.9999913077311307,0.6995148786404805,0.3515515371625549,0.0177691562575582,True,1.3302120527031487,2249,8.127686593477529,4.0638432967387645,False,0.7272171783670884,0.5772370136223891,0.5018214621062325,1.727140798621835,57.86801061564451,15372.485031748509,0.0001049179416675615,0.003515285243122427,0.9338262920622448,1.2598242337294256,1.1502836311536466,False,64,0.5
7.1000000000000005,16620.828253596774,3.795354899404122,19120.646023460926,15.996075036244367,15.724185193516387,19.235384061671343,20.91650066335189,8.04836068664783,1.9257728345110163,10.701049976290232,342.4335992412874,0.9999924145103946,0.6999408137862349,0.3563718186189488,0.018333417967613005,True,1.3302120527031487,2447,8.35952857575904,4.17976428787952,False,0.6684472815110969,0.5521559354496208,0.5064226731649168,1.5875622935888551,55.35363252882449,15513.435655563335,9.551643692878567e-05,0.003330377504914406,0.9333732001115048,1.2106132318704135,1.0903065062211599,False,64,0.5
7.2,16777.02322635625,3.976909476988323,19158.695360255555,15.990369141153595,15.724185193516387,19.222382786741086,20.89258241577618,6.8200182332280965,1.9468672962891387,10.701049976290232,342.4335992412874,0.9999945430749746,0.6993653298847805,0.3606082013536188,0.018879354137519525,True,1.3286909406530583,1849,7.614056595592697,3.8070282977963483,False,0.6262032093798006,0.5523364899352786,0.511150392511771,1.4872326222770265,55.37173311601168,15658.261655210274,8.864699072125168e-05,0.0033004504058279055,0.9333158477489361,1.133734998122571,1.0805753023510771,False,64,0.5
7.3,16944.065830657666,3.4956451349684774,19211.946269239597,15.982298069829657,15.724185193516387,19.222382786741086,20.868636754709208,6.951927230694825,1.967791797371816,10.701049976290232,342.4335992412874,0.9999893271971897,0.6984104203670016,0.3645504371872497,0.019420450819000276,True,1.3271680852063514,4265,10.06028170946253,5.030140854731265,False,0.6288316292019096,0.5585122045726363,0.5162217538473058,1.4934751193545353,55.99084850840679,15813.614568762214,8.814148471096725e-05,0.003304451780817566,0.9332833528154691,1.1259049024418015,1.0819230309651762,False,64,0.5
7.4,17092.978041554095,3.9789131530747563,19200.172373982732,15.97811413727609,15.732132722552274,19.215878850575635,20.850659461993043,6.4143737244469525,1.9883880016115918,10.701049976290232,342.4335992412874,0.9999876190612748,0.6971322698290056,0.36791898458653083,0.019941060334463943,True,1.325354917207333,2047,7.876677745909742,3.938338872954871,False,0.20666182057421884,0.5514494186099612,0.5211720231314576,0.4908218238637697,55.28280421564861,15965.258024094614,2.87148221141191e-05,0.003234240638538976,0.9340243686783003,0.374761154151094,1.0580948211620842,False,64,0.5
7.5,17248.167427568376,3.7434737551508994,19270.80291879227,15.971945080816349,15.724185193516387,19.209372712298546,20.844663585675832,6.292237961056777,2.008777563356848,10.701049976290232,342.4335992412874,0.9999917623021309,0.698034546560547,0.37252221100428695,0.020537962055581484,True,1.325643480354759,3089,9.034617413450663,4.5173087067253315,False,0.483558982078629,0.5342813708886139,0.5262167235046183,1.148452582436744,53.56170743158354,16119.79422238829,6.658403492774137e-05,0.0031053564186751753,0.9345801106164724,0.9050642759158462,1.015325714717474,False,64,0.5
7.6000000000000005,17413.382157689837,3.7743591798177847,19330.156262439803,15.969531627834941,15.724185193516387,19.20286436967152,20.820662813657012,6.502293475467808,2.029498954853057,10.701049976290232,342.4335992412874,0.9999908612923896,0.6976489606112931,0.37636760377373896,0.02110444797250949,True,1.3241171200554211,3103,9.048245776290539,4.5241228881452695,False,0.5708937957996157,0.504443649604992,0.5317607489044744,1.3558727650240874,50.57047587290045,16289.626431471605,7.786383786594422e-05,0.002904115663169333,0.935465970019961,1.1317295722657188,0.9486289663993427,False,64,0.5
7.7,17573.02556150502,3.881646771763731,19395.38214298094,15.969162773268204,15.708278072405008,19.20286436967152,20.820662813657012,6.535952533133844,2.0505082189113333,10.701049976290232,342.4335992412874,0.9999911639032086,0.697832763186604,0.38051508538388007,0.02169715129245801,True,1.3254579984952657,2635,8.568352732508103,4.2841763662540515,False,0.3939922962991524,0.4918529044992794,0.5372825549382408,0.935731703710487,49.30825367605276,16458.777986381232,5.3248184294472026e-05,0.0028059057618436546,0.9365932991320159,0.8010368398662768,0.915445513684725,False,64,0.5
7.8,17718.593015654435,3.8756963719122206,19431.346583247054,15.971622077838877,15.700318468107582,19.20286436967152,20.850659461993043,6.613226385734906,2.0708547639731663,10.701049976290232,342.4335992412874,0.9999939415157116,0.6985009907573819,0.3846010242527605,0.022297494499746048,True,1.3280405428939208,2789,8.732125489239838,4.366062744619919,False,0.5905210136401857,0.48187783726354744,0.5423597807304145,1.402487407395441,48.30825318567063,16614.31054803256,7.91534297422114e-05,0.002726415869645526,0.9376766277860643,1.2254579230985039,0.8884837231377778,False,64,0.5
7.9,17875.3235301735,3.9473426597027164,19495.39440376668,15.972415723621882,15.700318468107582,19.20286436967152,20.868636754709208,6.264683345343569,2.09095856756777,10.701049976290232,342.4335992412874,0.9999931445531575,0.6992184907231679,0.38866035508464314,0.022907203983603183,True,1.3291855701589843,2571,8.498412797222468,4.249206398611234,False,0.5843726532994914,0.47947091721864904,0.5477243720190239,1.387885051586292,48.066959451169566,16778.646084698266,7.764251367218867e-05,0.002689011998581881,0.9386485260742808,1.2187864421253414,0.875387223415349,False,64,0.5
8.0,18022.36042541656,4.370382670768752,19556.51865873511,15.974159974635022,15.692354826475215,19.209372712298546,20.886598574205422,7.064782639273304,2.1109531965475234,10.701049976290232,342.4335992412874,0.9999954226786958,0.6994319663813101,0.3929944726735,0.023544310573173518,True,1.3310047348003364,1217,6.623191663955139,3.3115958319775696,False,0.514965090551812,0.49156847729814546,0.5519256610549056,1.2230420900605536,49.279739849139084,16907.34574721782,6.786248089543936e-05,0.002734366569411235,0.9381315958687488,1.0475958372722833,0.8906425484160342,False,64,0.5
