t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,N,dx,dt,cell
3.3000000000000003,9226.881055223193,2.849826283759573,17316.683673626583,15.995240663506316,15.732132722552274,19.209372712298546,20.868636754709208,5.751417512253704,0.9794493332130946,9.719302272043423,311.01767270538954,0.9999860060923557,0.7107624203253956,0.158873209436709,0.003763698470954514,True,980,6.161869393357532,3.080934696678766,False,64,0.5,0.00125,N64_dt0h
3.4,9458.151268937045,2.6802105018564824,17441.176176349807,15.996183090119459,15.732132722552274,19.20286436967152,20.886598574205422,6.41271842094668,1.0081151048804404,9.719302272043423,311.01767270538954,0.9999863259775974,0.7162416016495515,0.1657291585962832,0.004018571114155043,True,1566,7.203900672673422,3.601950336336711,False,64,0.5,0.00125,N64_dt0h
3.5,9687.204320086794,2.899933713957456,17508.513785589144,15.993425649195522,15.732132722552274,19.20286436967152,20.868636754709208,5.385171433259934,1.0362954342010777,9.719302272043423,311.01767270538954,0.9999883574493427,0.7152278297704531,0.17201954168728917,0.00426890567281283,True,1084,6.372554489131151,3.1862772445655754,False,64,0.5,0.00125,N64_dt0h
3.6,9911.682755274025,2.6183326593880354,17584.756972073534,15.994061055156115,15.732132722552274,19.209372712298546,20.868636754709208,5.755968850051866,1.064183177073105,9.719302272043423,311.01767270538954,0.9999914050152865,0.7170889122609145,0.1784545441114327,0.00453174070911312,True,2134,7.986722626302876,3.993361313151438,False,64,0.5,0.00125,N64_dt0h
3.7,10144.530186168256,3.0916911464540315,17676.8081342711,15.992718126422618,15.732132722552274,19.20286436967152,20.868636754709208,5.712015895089195,1.0921695318859121,9.719302272043423,311.01767270538954,0.9999912476155524,0.7174860946897681,0.18464375229052543,0.004797370143200418,True,838,5.848598426901601,2.9242992134508006,False,64,0.5,0.00125,N64_dt0h
3.8000000000000003,10357.852384127025,2.785091617219924,17712.764425522142,15.9930554834824,15.732132722552274,19.209372712298546,20.886598574205422,6.45444238698517,1.1200113201120594,9.915651812892785,317.3008580125691,0.9999940606555586,0.7187081268421702,0.19085837920310517,0.005072606791198861,True,1809,7.5587500737690085,3.7793750368845043,False,64,0.5,0.00125,N64_dt0h
3.9,10584.398988813446,2.933030518583915,17762.106314271085,15.99183869944019,15.732132722552274,19.20286436967152,20.886598574205422,6.25731494508674,1.1474025998448285,9.915651812892785,317.3008580125691,0.9999914590264337,0.7177943145485542,0.19657876315830403,0.005343963362629303,True,1425,6.98085715958275,3.490428579791375,False,64,0.5,0.00125,N64_dt0h
4.0,10807.46017304861,3.2057462107678685,17843.974488060125,15.99518496546547,15.732132722552274,19.215878850575635,20.886598574205422,6.255394556760993,1.1751344642415933,10.30835089459151,329.8672286269283,0.999989252310434,0.7188570974800217,0.2027018444813925,0.005634917048785126,True,871,5.924383748088301,2.9621918740441506,False,64,0.5,0.00125,N64_dt0h
4.1,11019.25402668669,3.0803501301473113,17856.3274178237,15.996641402089447,15.732132722552274,19.222382786741086,20.886598574205422,5.68378051078262,1.2022434766901315,10.50470043544087,336.15041393410786,0.9999881477359253,0.7178628685953996,0.2083187586419083,0.005921106761432917,True,1301,6.772196678437235,3.3860983392186177,False,64,0.5,0.00125,N64_dt0h
4.2,11234.728614854545,2.8433533065692953,17924.887203682796,15.99747566805535,15.732132722552274,19.235384061671343,20.886598574205422,5.663958304845188,1.2292049754377872,10.50470043544087,336.15041393410786,0.9999885664467906,0.7190683518950677,0.21433800158105984,0.006227750451789289,True,2335,8.229992230156357,4.114996115078179,False,64,0.5,0.00125,N64_dt0h
4.3,11444.918292042987,2.9968155202187345,18026.58542499561,15.998759654783335,15.732132722552274,19.235384061671343,20.89258241577618,5.956466549883131,1.2559616241004008,10.50470043544087,336.15041393410786,0.9999826533668809,0.7213092433121895,0.22082838794265683,0.006558329912195615,True,1789,7.530790690938567,3.7653953454692837,False,64,0.5,0.00125,N64_dt0h
4.4,11657.3150556463,2.95160583944564,18029.904425643937,15.998395883897823,15.732132722552274,19.235384061671343,20.89258241577618,6.0947745745395565,1.2823702908641188,10.50470043544087,336.15041393410786,0.9999791519060397,0.7184873594862166,0.2258642661425767,0.006855653477206867,True,2210,8.08043153365044,4.04021576682522,False,64,0.5,0.00125,N64_dt0h
4.5,11866.934907167584,3.2662120646743245,18116.422896390446,16.002607135159295,15.732132722552274,19.222382786741086,20.89258241577618,5.787456488719542,1.3087170910693862,10.50470043544087,336.15041393410786,0.9999795837061709,0.7196612884849538,0.23195321751442843,0.0071938608321841435,True,1210,6.610468706816656,3.305234353408328,False,64,0.5,0.00125,N64_dt0h
4.6000000000000005,12079.080924576821,3.872927968556257,18156.31388217229,16.0034537141122,15.732132722552274,19.222382786741086,20.89258241577618,5.758444706749609,1.335056259604936,10.50470043544087,336.15041393410786,0.9999874132435926,0.7177344843339885,0.23723193080221927,0.0075165079824316226,True,351,4.375954883389078,2.187977441694539,False,64,0.5,0.00125,N64_dt0h
