t,norm,peak,PR,R_rms
4.695,1.0000000000008864,65.21343268972623,0.061637398060898914,8.394596055616633
4.6975,1.000000000000887,65.22105486889407,0.06162300773730819,8.395249122546451
4.7,1.0000000000008877,65.30956266895365,0.06145646080203407,8.395848817016534
4.7025,1.0000000000008882,65.35321733740425,0.061374519978982724,8.39639049828774
4.705,1.0000000000008886,65.35210495880223,0.06137661301369189,8.396872778924854
4.7075000000000005,1.0000000000008884,65.26173945972793,0.06154634445994469,8.397303791146694
4.71,1.0000000000008893,65.18971636062331,0.061682118171751225,8.397691503773682
4.7125,1.0000000000008895,65.2694080220024,0.0615320048593559,8.398047413518345
4.715,1.0000000000008904,65.3547456558691,0.06137176268638207,8.398389377802328
4.7175,1.0000000000008913,65.34986452240565,0.06138090711435894,8.39873241330119
4.72,1.0000000000008897,65.2925936398753,0.06148845824774295,8.399090402156911
4.7225,1.000000000000891,65.2308847221116,0.061604617237145165,8.399474750634363
4.7250000000000005,1.0000000000008915,65.23839814538599,0.06159046494004519,8.39989158541509
4.7275,1.0000000000008917,65.29742945338889,0.06147940593182941,8.400345190353512
4.73,1.0000000000008926,65.34497751449521,0.061390153164129886,8.400834523519721
4.7325,1.0000000000008935,65.34599852570955,0.06138825973268668,8.401355991643488
4.735,1.0000000000008928,65.2685313104264,0.061533751620440766,8.401907385919838
4.7375,1.0000000000008937,65.21176193780262,0.06164067431554204,8.402481501284809
4.74,1.0000000000008942,65.2590335055598,0.061551621154758984,8.403074089317228
4.7425,1.0000000000008944,65.32964366029033,0.06141892109295604,8.403687359427716
4.745,1.0000000000008948,65.36079286737403,0.06136048624525269,8.4043197111312
4.7475000000000005,1.000000000000895,65.3079813340367,0.06145955509512556,8.404972885707252
4.75,1.0000000000008957,65.22819416698923,0.06160969277858695,8.405652902195826
4.7525,1.0000000000008964,65.23302747661644,0.06160058792390303,8.406361304034297
4.755,1.0000000000008973,65.28982333820521,0.06149364291295646,8.407098996181695
4.7575,1.0000000000008975,65.35413803670737,0.061372947433397516,8.407866807193553
4.76,1.0000000000008975,65.34067755190104,0.06139819506796599,8.408662816881394
4.7625,1.000000000000898,65.26106650126337,0.06154773603054428,8.409482295839544
4.765,1.0000000000008984,65.2439688253434,0.06157995368736436,8.410317457168965
4.7675,1.0000000000008982,65.24374065061625,0.06158038216508169,8.411158303559537
4.7700000000000005,1.000000000000899,65.29852198578959,0.06147727418980304,8.411996039594442
4.7725,1.0000000000008995,65.38410091179261,0.061316797412350466,8.41282379330507
4.775,1.0000000000008993,65.3162444204915,0.06144397516512587,8.413632212615207
4.7775,1.0000000000009,65.23067629454226,0.06160490651324525,8.414412500826359
4.78,1.0000000000009004,65.23231455464997,0.06160183902368122,8.415157871178005
4.7825,1.0000000000009004,65.26144884584421,0.0615468679559142,8.415861775438518
4.785,1.0000000000009022,65.35822039943763,0.06136513098703432,8.416520479018661
4.7875000000000005,1.0000000000009015,65.37785459141197,0.0613283357369712,8.41712947288987
