t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,r90_over_r50,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,rho_core,rho_mid,rho_far,rho_shell,rho_origin,mass_core,mass_mid,mass_far,mass_core_frac,mass_mid_frac,mass_far_frac,contrast_im,contrast_mf,contrast_oi,contrast_sf,two_scale_bright,two_scale_hollow,two_scale,re_core_mean,re_core_min,re_mid_mean,re_mid_max,re_origin,re_max,re_min,plus_env,minus_core,hole_core,sign_nest,N,dx
29.0,31015.298193927993,3.2087139224561976,27906.34223480556,16.00514918471659,15.748015748023622,19.235384061671343,20.89258241577618,6.228869588860484,3.94734396991174,10.897399517139595,348.71678454846705,0.9999969335918493,0.8588440395023799,0.8278857781117185,0.327944460272052,True,1.3266803100827607,15504,15.468625201322437,7.734312600661219,False,0.878055601891318,0.9594834978774817,0.9465425814567984,0.9547058839909249,0.710825845635716,2.0853820544918804,96.18822066221753,28995.79385123415,6.723720795630285e-05,0.00310131535930384,0.9348868313286374,0.9151336149435669,1.0136717741749834,1.343093937639674,1.0086243373452493,False,False,False,-0.23316592603536002,-0.9515699172680487,0.05235817117296661,1.3535165120801875,-0.5059347508330232,1.6435089509889333,-1.7363938051249626,False,True,True,False,64,0.5
29.2,31031.738388610363,3.1410578280965065,27914.828713043546,16.004073569850704,15.732132722552274,19.235384061671343,20.89258241577618,6.36358733934665,3.9514459813524203,10.897399517139595,348.71678454846705,0.9999970407388366,0.8592062812729397,0.8295346217505593,0.3316963584845424,True,1.3280197150781925,18059,16.27552586387535,8.137762931937676,False,1.055514147868992,0.9326313465915116,0.9470470954959962,0.9476823938351956,0.2802325579529896,2.506846101188856,93.49629249579904,29011.24881898966,8.078329579205748e-05,0.0030129247457859197,0.9348895783949285,1.1317592441285405,0.9847782132767804,3.3817712001693034,1.0006708202181505,False,False,False,-0.33558273445232895,-1.266143217735276,0.05608063365605735,1.4679762415000404,-0.4242413856482218,1.7548483334012803,-1.7093662553730227,False,True,True,False,64,0.5
29.400000000000002,31075.40133245498,3.330586581865233,27922.0822424187,16.004298513837334,15.748015748023622,19.222382786741086,20.89258241577618,5.961625814651576,3.956522885454597,10.897399517139595,348.71678454846705,0.9999968695212892,0.8586310026450586,0.8296250948187671,0.33483434774517673,True,1.3266803100827607,12082,14.234757533549603,7.117378766774801,False,0.9056095662332183,0.9397913935130503,0.9484695241016997,0.9538001023916277,0.4301695942872389,2.1508227198038936,94.21408719968329,29054.822607878905,6.921303113011081e-05,0.003031789877522406,0.9349781937501224,0.9636282822807556,0.9908503854176353,2.2172652717866037,1.0056201893202383,False,False,False,-0.11409882768157362,-0.8409266953484074,0.042642378717007455,1.3969658435135806,-0.13427026616395404,1.3969658435135806,-1.4216535351473674,False,True,True,False,64,0.5
29.6,31111.807103347262,3.2460988674024134,27935.40154012487,16.005056141180624,15.732132722552274,19.241881404893856,20.89258241577618,6.523820060510719,3.9631240919336603,10.897399517139595,348.71678454846705,0.9999963124860486,0.8595973999062859,0.8303298579860976,0.3381877124537764,True,1.3280197150781925,14498,15.126547960660567,7.563273980330283,False,0.7501010675779706,0.9800980316912934,0.9494554344099687,0.9508284079937016,0.8239147046593712,1.7814900354976801,98.25482767705216,29085.024368068476,5.7260898718609404e-05,0.0031581202387463087,0.9348548694537024,0.7653326946117507,1.0322738658085278,1.1540374296230094,1.0014460642742922,False,False,False,0.12867031378711657,-0.8118643102018671,-0.04751424858493539,1.1912250035688503,0.47560256555198643,1.432621934690867,-1.4899765947757064,False,False,True,False,64,0.5
29.8,31142.184664146753,3.6342567316869103,27955.52636048829,16.00534956490376,15.748015748023622,19.235384061671343,20.89258241577618,6.845308841216563,3.967749904591135,10.897399517139595,348.71678454846705,0.9999965929188007,0.8600357581844406,0.831453608022965,0.34173480775759085,True,1.3266803100827607,6054,11.30623311901282,5.65311655950641,False,0.9697161611806715,0.9466147340034697,0.9502765452508605,0.9550927521317105,1.0135024679153628,2.303075882804095,94.89812708384784,29110.17776437408,7.395357479385737e-05,0.0030472533673304484,0.9347506630736772,1.0244042548117755,0.9961465835753907,0.9423684523395457,1.0050682160944828,False,False,False,0.33420338175879233,-1.1909058566918307,-0.05761165092635725,1.574492498583969,0.9520957551799911,1.7857695588918148,-1.9063044247111878,False,False,False,False,64,0.5
30.0,31161.94300691936,3.2962108769163376,27930.539578532967,16.00907313201875,15.748015748023622,19.235384061671343,20.89258241577618,6.154327884991857,3.9729530460843154,10.897399517139595,348.71678454846705,0.9999964813361949,0.859820115150893,0.8317852992589592,0.3449474934342857,True,1.3266803100827607,13370,14.72360866702042,7.36180433351021,False,1.1168943483805014,0.9438976153453802,0.9511016388950894,0.9613064658525033,1.171878187157221,2.652624077403691,94.62573593837436,29135.45316738786,8.512383444173197e-05,0.0030365800976326534,0.9349690794607536,1.1832791292430802,0.9924256007401289,0.8203126198504221,1.0107294809935026,False,False,False,0.34151583228412513,-1.1057557211819233,-0.022849346389516988,1.1475623088776319,0.8010341040523757,1.6000838062610592,-1.5881565055659854,False,False,False,False,64,0.5
30.2,31197.66298232678,3.3275400521890006,27965.751369382204,16.010187730770618,15.75595125658873,19.241881404893856,20.89258241577618,6.222809375856198,3.9768050440476923,10.897399517139595,348.71678454846705,0.9999957405550407,0.8599886860808883,0.8329244914413906,0.34852672965119585,True,1.3260121255477635,12277,14.310930815514583,7.1554654077572915,False,1.0340345687050512,0.935332687783718,0.9521660342151917,0.9212570604365409,0.9303006539604878,2.4558321006744963,93.76710195031774,29168.0591883768,7.871846368959448e-05,0.0030055809630175193,0.9349437233455681,1.1055259612012582,0.9823209967310498,0.9902788485792777,0.9675382520821307,False,False,False,-0.06347177522179723,-0.40035872513420495,-0.00391551598277319,0.9527549793907586,0.057310393281239505,1.2097323982127481,-1.2645776171751344,False,True,True,False,64,0.5
30.400000000000002,31255.29649215175,3.1879861319466114,27969.28145604774,16.00465961802944,15.748015748023622,19.235384061671343,20.89258241577618,6.285413233953558,3.98386258305276,10.897399517139595,348.71678454846705,0.9999958776721755,0.8597673645136976,0.8320418182783627,0.35120889945530526,True,1.3266803100827607,16669,15.846753865039172,7.923376932519586,False,1.0465849412081039,0.9566663035424172,0.953856672648398,0.939011779785616,1.5968961173349547,2.4856392353692467,95.90579693012732,29219.84914949062,7.952697668356448e-05,0.0030684654344651447,0.934876722632523,1.093991642992681,1.0029455482931395,0.5880230840267332,0.9844369774951985,False,False,False,-0.41631653981497707,-1.263681666345793,0.06387145029515959,1.3788742231823359,-1.263681666345793,1.7000979466524138,-1.711790115758903,False,True,True,False,64,0.5
30.6,31279.773466620074,3.3583845414649054,27980.072172602504,16.002180731117388,15.732132722552274,19.235384061671343,20.89258241577618,6.301584272866956,3.9894293149481466,10.897399517139595,348.71678454846705,0.9999957423195616,0.8607808546030231,0.8331522889582647,0.3547096061608269,True,1.3280197150781925,11689,14.07871172540873,7.039355862704365,False,1.0381216064615961,0.9615630966345674,0.9545001387093598,0.9548814525296742,1.4975068597334882,2.465538815346291,96.39670043761538,29239.560686635836,7.882214421972615e-05,0.003081758265944101,0.9347753339019085,1.0796188103463833,1.0073996405435393,0.6376474647332265,1.0003994905865912,False,False,False,-0.28636511109980856,-1.2153832928477133,0.05896158878463072,1.3876566787958753,-0.9232864264665737,1.62092222285008,-1.6825393360624061,False,True,True,False,64,0.5
30.8,31294.338247189364,3.5471880883831997,27987.64852250425,16.002292141011793,15.732132722552274,19.235384061671343,20.89258241577618,6.3827409358249625,3.99346644856712,10.897399517139595,348.71678454846705,0.999995745179345,0.8613209999465069,0.8346003914870156,0.35837752306913073,True,1.3280197150781925,7685,12.241982495523084,6.120991247761542,False,1.004466525381325,0.9719134373751943,0.9549866665932533,0.9657999870217767,1.4096886581237351,2.385607997780647,97.43432209686323,29254.4646777511,7.623129714190091e-05,0.003113480826060097,0.934816529644257,1.033493814113781,1.0177246147763763,0.6851158101159979,1.011323006704479,False,False,False,0.012735969426998232,-0.5718207030370301,-0.002915941174169376,0.7489724366153614,-0.1268274703237558,1.2016684766718972,-1.1936557892550004,False,False,True,False,64,0.5
31.0,31345.249365371375,3.3122649630566325,27992.200900612523,16.000024747091466,15.732132722552274,19.222382786741086,20.89258241577618,6.167033721038509,3.99891528904699,10.897399517139595,348.71678454846705,0.9999956676487826,0.8606306812731463,0.8339871249090517,0.3611553384174951,True,1.3280197150781925,13019,14.59361907027196,7.29680953513598,False,0.8657504915591824,0.9592924593230182,0.9563628382182056,0.9314753002326436,0.6291687471280599,2.056157417453058,96.16906904713258,29296.621459202623,6.5597098733711e-05,0.0030680588285054524,0.9346431134654819,0.9024885822308566,1.0030632945862585,1.4804856479036979,0.9739768872325384,False,False,False,0.18214014947152665,-0.9115759668805037,-0.027248999019612738,1.3543830323644088,0.515290649499398,1.711305785051483,-1.6477388161815678,False,False,True,False,64,0.5
31.2,31376.126477184254,3.321567960914566,27999.34556494145,16.00413950777667,15.732132722552274,19.235384061671343,20.89258241577618,6.589064658061031,4.004641606752853,10.897399517139595,348.71678454846705,0.9999969103372118,0.8613067369295725,0.8345537057791985,0.364410672453388,True,1.3280197150781925,12778,14.503008165804138,7.251504082902069,False,0.9567007479722215,0.960631365493268,0.95772012871327,0.9662892855765558,0.7319850612566576,2.272164276434026,96.30329439070012,29338.199847921867,7.241697849752975e-05,0.003069317509945942,0.9350484952071982,0.995908297748504,1.0030397573285939,1.3200942706640069,1.0089474540696965,False,False,False,0.31277172889980964,-1.136655992771239,-0.0792128386553293,1.530119966492671,0.8502487907715733,1.768676211993378,-1.7321610746888452,False,False,False,False,64,0.5
31.400000000000002,31407.999435260295,3.3379574070867895,28001.161127787676,16.005935625943124,15.748015748023622,19.235384061671343,20.89258241577618,6.344451055418123,4.0091627732862305,10.897399517139595,348.71678454846705,0.9999971832079353,0.8610582457307173,0.8348518579421156,0.367552354563697,True,1.3266803100827607,12518,14.403966831580465,7.201983415790233,False,0.8887659172413089,0.9379279350739631,0.9587214277442919,0.9602304456092435,1.1219264104228703,2.110819053448109,94.0272754911648,29368.873016626298,6.720641528916964e-05,0.002993736537883555,0.9350762081221651,0.9475844401320904,0.9783112256922719,0.855876496612036,1.0015739899216627,False,False,False,0.2503399062447034,-0.6809223735473181,-0.023682667395429763,1.1073050577352166,0.5169962558225152,1.3986600663102866,-1.3929952026441499,False,False,True,False,64,0.5
31.6,31430.35488531662,3.6707092009372926,28035.361697914523,16.00932816754447,15.75595125658873,19.241881404893856,20.89258241577618,6.471540173134173,4.01386971469481,10.897399517139595,348.71678454846705,0.9999980948022256,0.8624301592451565,0.8365881386144756,0.3713268757354442,True,1.3260121255477635,5591,11.010328948928585,5.5051644744642925,False,0.9865174964061747,0.9348966345622648,0.959186822306157,0.9518816160755011,1.4102854809923668,2.342979053964665,93.72338761486705,29383.129622762874,7.454510337263926e-05,0.0029819385736128607,0.9348647105632857,1.0552155820606626,0.9746762703792242,0.6749566870713981,0.9923839589319084,False,False,False,-0.07774117994242735,-0.7117166266054915,0.025508369650349555,1.0962051396921184,0.0267224279016285,1.3585126859190502,-1.424423690892921,False,True,True,False,64,0.5
31.8,31472.670743801,3.249365765234942,28024.483826360276,16.004652492188793,15.732132722552274,19.222382786741086,20.89258241577618,6.168350703002511,4.019239908583439,10.897399517139595,348.71678454846705,0.9999976014204215,0.8617747702060976,0.8359176052423961,0.37401653591159423,True,1.3280197150781925,14962,15.286228495149668,7.643114247574834,False,0.9802340083204327,0.9807331664462149,0.9605664587269791,0.9556944223608945,1.5213464265713512,2.328055769761028,98.31849993623304,29425.392542605572,7.397070902282966e-05,0.0031239325297996294,0.9349506046734636,0.9994910357446247,1.0209945991097402,0.6281898755398775,0.9949279549355269,False,False,False,-0.3271846921048951,-1.2798311827780666,0.05153826406905393,1.6420272515895034,-1.1791442922272664,1.7897214054010917,-1.7367899303071321,False,True,True,False,64,0.5
32.0,31494.78993849405,3.364219873539092,28026.229484896012,15.998786832650874,15.732132722552274,19.222382786741086,20.89258241577618,6.0064289307924765,4.02384580281492,10.897399517139595,348.71678454846705,0.9999977670247608,0.8621074860369726,0.8366546424676085,0.3773317911836959,True,1.3280197150781925,11886,14.157363147697149,7.078681573848574,False,1.1220644505626156,0.9658766965838272,0.9610431753603219,0.9831904595404077,1.1304975018736387,2.664903070086212,96.82913883252868,29439.9959820035,8.461409253055767e-05,0.0030744494254962684,0.9347576548215326,1.1617056861721615,1.005029452731604,0.8696971536079553,1.0230450459957559,False,False,False,-0.31428981863339134,-1.153877092403627,0.05132461435800125,1.217241795934394,-0.6361382930625918,1.6065765496971034,-1.6159660287388493,False,True,True,False,64,0.5
32.2,31532.12335997539,2.9712831837270857,28040.702771025826,15.999063383106215,15.732132722552274,19.222382786741086,20.89258241577618,6.318560474877349,4.0286192184695,10.897399517139595,348.71678454846705,0.9999976740626609,0.8621339229294075,0.8369354079609458,0.38043485023058077,True,1.3280197150781925,26540,18.50421942665262,9.25210971332631,False,0.9950354700514984,0.9559427544421352,0.9620409161904805,0.955205262789213,1.2652639271328256,2.3632092413723087,95.83326113282405,29470.56015100656,7.494608638922162e-05,0.0030392263799927884,0.9346202225129682,1.0408944107036795,0.9936612241270434,0.754945464187676,0.9928946333921685,False,False,False,0.07585539417448685,-0.4688989419822236,-0.01810413896504229,0.7585167126884789,0.1269473262928392,1.2590806162246913,-1.1429473586263799,False,False,True,False,64,0.5
32.4,31555.7307990688,3.155003647451686,28032.47451265845,16.003136738194033,15.732132722552274,19.235384061671343,20.89258241577618,6.440689878487317,4.0335395820252025,10.897399517139595,348.71678454846705,0.9999983284063804,0.8623293618274983,0.837269845657676,0.38354291276676017,True,1.3280197150781925,18658,16.4535201150064,8.2267600575032,False,1.0421770849456167,0.9441725205173673,0.962851156240475,0.9541465346294523,0.621634086385728,2.47517057674584,94.65329518186607,29495.38053829806,7.843806858749351e-05,0.002999559597734281,0.9347075726469457,1.1037994246798741,0.9806007028167886,1.5349006039501478,0.9909595355890618,False,False,False,0.3221930705970473,-1.0908005044280817,-0.04549757026758719,1.6097803627520642,0.5297594275173123,1.6584878257982507,-1.7354411269480319,False,False,True,False,64,0.5
32.6,31578.800348843564,3.2299531909827723,28056.118710686445,16.007284100567713,15.75595125658873,19.235384061671343,20.89258241577618,6.429516335619959,4.037823486937265,10.897399517139595,348.71678454846705,0.9999975179073147,0.8631297036868766,0.838539572006883,0.3870821275583972,True,1.3260121255477635,15856,15.584815883070078,7.792407941535039,False,0.8828783416145932,0.9828675706492045,0.9636718446343597,0.9934550467706891,1.140431186697673,2.096836061334659,98.53247395758275,29520.52099362608,6.640011774264396e-05,0.003120209535166559,0.9348208503020964,0.8982678521292891,1.0199193596053728,0.8711223073857001,1.0309059586021523,False,False,False,0.24941391772493968,-1.2238349817045253,-0.06165823438572729,1.4205631941116188,0.995610956654203,1.7514318885133147,-1.6965287866750784,False,False,False,False,64,0.5
32.8,31616.580133791722,3.148196700083326,28061.37516131567,16.010618969864858,15.75595125658873,19.241881404893856,20.89258241577618,6.412558308718689,4.0426715572222705,10.897399517139595,348.71678454846705,0.9999967434574455,0.8629767178986238,0.8384619283140211,0.38998958190007144,True,1.3260121255477635,18912,16.52784697772329,8.263923488861645,False,0.834280019117054,0.9516799693102567,0.9652732397809045,0.945723464917907,0.10990124531258379,1.9814150454030033,95.40591692335323,29569.577131673366,6.267012551699961e-05,0.0030175912929110136,0.9352553946867098,0.8766392548134748,0.9859176967614546,8.605211544492125,0.979746900610821,False,False,False,0.11920481835157484,-0.3901648514429418,-0.010263120009665117,0.8268760183934617,0.20847259042542093,1.2618536731698964,-1.3215384767765959,False,False,True,False,64,0.5
33.0,31631.283808266337,3.6321586214183696,28065.694711166394,16.008055574185814,15.75595125658873,19.235384061671343,20.89258241577618,6.491076629357965,4.046444411131561,10.897399517139595,348.71678454846705,0.9999958414574768,0.8633912852571671,0.8395218728601436,0.39343225450114006,True,1.3260121255477635,6609,11.64168152045142,5.82084076022571,False,1.0083695930447145,0.9625929812413053,0.9654969758583682,0.9659026452512618,0.9029789696216048,2.394877783481197,96.49994636944086,29576.43092283534,7.571231689481201e-05,0.0030507755219287727,0.9350373226111679,1.0475555221110986,0.9969922281584764,1.069684541663274,1.0004201664044912,False,False,False,-0.20568429493812143,-1.0857736879565296,0.039265346387347855,1.2271090879111402,-0.7450720776404396,1.5878292648860546,-1.620048748213318,False,True,True,False,64,0.5
33.2,31688.367979358,3.1413231688916023,28082.227067183805,16.006639542569218,15.75595125658873,19.241881404893856,20.89258241577618,6.547083374028862,4.052364932708551,10.897399517139595,348.71678454846705,0.9999964513993453,0.8631552667859888,0.8387472435857195,0.39597634361939743,True,1.3260121255477635,19390,16.6659369029516,8.3329684514758,False,0.9839674710856163,0.9558960439646792,0.9671021562761069,0.9690088771641795,1.6997717071174343,2.336922743828339,95.82857840745909,29625.603016514586,7.374702115775179e-05,0.0030240932088986855,0.9349046639389219,1.0293666108340693,0.9884126901809654,0.5700817781038829,1.0019715816738684,False,False,False,-0.3305198307881537,-1.3037167161965804,0.05925579020828674,1.4697368435667961,-1.3037167161965804,1.760590855267129,-1.7135326813401928,False,True,True,False,64,0.5
33.4,31705.153105889996,3.0430235726755654,28094.55540616318,16.005302341878718,15.748015748023622,19.235384061671343,20.89258241577618,6.3360010519486645,4.056965966895179,10.897399517139595,348.71678454846705,0.999996732241016,0.8641746389272961,0.8399808068904803,0.39945032655454676,True,1.3266803100827607,23467,17.760546347025105,8.880273173512553,False,0.9542649496238819,0.9593920183078481,0.9676178461056929,0.9584506152045223,0.5849236587483223,2.2663792553567195,96.17904983536178,29641.40033644798,7.148299356219431e-05,0.003033546298109319,0.9349079702422688,0.9946559189714657,0.9914988878812532,1.6385909526304854,0.9905259799226882,False,False,False,-0.2785326542916649,-1.0642201473455266,0.03877492600965377,1.1387223307063072,-0.5938246748115696,1.5255586619173307,-1.4919023174004264,False,True,True,False,64,0.5
33.6,31710.134740025875,2.95910788569984,28087.40324855757,16.001143243273557,15.732132722552274,19.235384061671343,20.89258241577618,6.569138884718608,4.059811894754017,10.897399517139595,348.71678454846705,0.9999958908988387,0.86427493139983,0.8411388678550874,0.4029241583407374,True,1.3280197150781925,27782,18.788479382949685,9.394239691474843,False,0.9127683534433587,0.9692641550206273,0.9676093398186725,0.9667193598098023,1.5166435740900124,2.167824839427977,97.16873154081789,29641.139760167825,6.836378518100891e-05,0.0030642799955740143,0.9347528795818557,0.9417126886570294,1.001710210034005,0.6374070851747978,0.9990802279677902,False,False,False,0.11281160896452254,-0.45220020241894887,-0.031201907903649434,1.0354006991483402,0.23109509482526341,1.4428782170715193,-1.4228347382763462,False,False,True,False,64,0.5
33.8,31745.614098230064,3.393988644574772,28097.943472471514,16.00093997876053,15.732132722552274,19.222382786741086,20.89258241577618,6.052403793037627,4.064120928862753,10.897399517139595,348.71678454846705,0.9999947081833287,0.8641346817468879,0.8411854853645522,0.40585850511080523,True,1.3280197150781925,11517,14.009315601696185,7.004657800848093,False,0.9698326335270248,0.97910958680313,0.9685898714633074,0.9798698040521419,0.9417554388634343,2.303352504626684,98.15573607701378,29671.176753737294,7.255655844298517e-05,0.0030919463637808895,0.9346543639674487,0.9905251124070849,1.0108608562300263,1.040471616744477,1.0116457263504037,False,False,False,0.2937429532799179,-1.2008354709105897,-0.06666089270095378,1.5020371443947576,0.6873574164244814,1.8017635870470383,-1.7134126054014676,False,False,True,False,64,0.5
34.0,31784.745873085783,3.4020491624478955,28099.7153243471,15.999586746467875,15.732132722552274,19.222382786741086,20.89258241577618,6.166124836431569,4.069293924532696,10.897399517139595,348.71678454846705,0.9999938924840728,0.8639819619965305,0.8408129255750645,0.4085538872988548,True,1.3280197150781925,11327,13.931849160855675,6.965924580427838,False,0.9537916634955724,0.9757364941823201,0.9699441214127865,0.9743693407921582,0.5869395119079904,2.2652552008019846,97.8175835417776,29712.66200028342,7.126862709071159e-05,0.00307750088461793,0.9348088582782431,0.9775094702129208,1.005971862338932,1.660084763461796,1.0045623446564387,False,False,False,0.23654124579255145,-0.9700794519151118,-0.03383678370020924,1.3587977384185799,0.7236910713787841,1.6050449830897717,-1.6009820470406284,False,False,False,False,64,0.5
34.2,31811.81411326344,3.2305228671038106,28106.93132733709,16.00284501242753,15.748015748023622,19.235384061671343,20.89258241577618,6.403376605524633,4.073512169542161,10.897399517139595,348.71678454846705,0.9999943743799847,0.8641912877157704,0.8412142589301523,0.41161622912762996,True,1.3266803100827607,16466,15.782162130690036,7.891081065345018,False,1.0729401839351274,0.9755878708077259,0.9706378889801103,1.0024579645195666,0.613899329935995,2.5482329368459276,97.80268404847452,29733.914442336085,8.01033517853822e-05,0.0030744139174287833,0.9346815097205975,1.0997883594501845,1.005099720383692,1.6329354270904362,1.032782643147066,False,False,False,0.06969479791175726,-0.32000490561658324,-0.00961559016919383,0.9231243930551325,-0.23610317115745608,1.1334885652196363,-1.2203283025829352,False,False,True,False,64,0.5
34.4,31842.40747241266,3.270959047309687,28109.84154425651,16.005188715145195,15.748015748023622,19.235384061671343,20.89258241577618,6.243407304839696,4.07820588708806,10.897399517139595,348.71678454846705,0.999996534505413,0.8642739315021585,0.8413125693901194,0.41450606562121195,True,1.3266803100827607,15129,15.342891170208269,7.671445585104134,False,0.8092641416697948,1.0016000339977877,0.9716096541594181,0.9834791045770088,1.2221016466994086,1.9220023364657626,100.41040340827823,29763.682889485764,6.0359831087863875e-05,0.0031533546417704407,0.9347183599503951,0.8079713600245167,1.0308666960131387,0.8047441121065014,1.0122162746806582,False,False,False,-0.28044829787584646,-1.0056268526014398,0.05816014195840482,1.4996399966431735,-1.0056268526014398,1.6382979989995325,-1.6796665776589517,False,True,True,False,64,0.5
34.6,31866.42531295868,3.448710225792025,28117.699928812326,16.00650235732361,15.748015748023622,19.235384061671343,20.89258241577618,6.209300380989936,4.082977250163283,10.897399517139595,348.71678454846705,0.9999972308931504,0.8649246640837528,0.8419215828436615,0.4176227671991142,True,1.3266803100827607,10291,13.493449550121937,6.746724775060969,False,0.9852026867734732,0.9528511607185008,0.9728899978221313,0.9577879338255534,1.3786880751558326,2.339856381086999,95.52332886202971,29802.90413703453,7.342701159943039e-05,0.0029976167054791853,0.9352446609351879,1.0339523394509773,0.9794027720004436,0.6947096671720288,0.9844771104334666,False,False,False,-0.3458617047943758,-1.4198454452739309,0.056251235878789566,1.528609899945289,-0.7076713525568477,1.6411638282412049,-1.702164519760482,False,True,True,False,64,0.5
34.800000000000004,31876.416689034104,3.3049059902907127,28135.104125948874,16.007235366463373,15.75595125658873,19.235384061671343,20.89258241577618,5.980821980611675,4.0858738161410795,10.897399517139595,348.71678454846705,0.9999964058673297,0.8655771844114921,0.8434661983798132,0.42122923235406173,True,1.3260121255477635,14032,14.962712188001348,7.481356094000674,False,1.064102051790032,0.9472960539978548,0.9730018405929781,0.9606103770671214,1.16954507068614,2.5272423730013256,94.96642941328494,29806.330258574922,7.928251150860158e-05,0.0029792065507147987,0.9350589982979073,1.1233046388182693,0.9735809476172651,0.8213538760875265,0.9872647070037349,False,False,False,0.037731588898397166,-0.5718215687696422,0.010452266987852387,0.9309468454606966,0.059361240470881566,1.2128582679079547,-1.264738364137632,False,False,True,False,64,0.5
35.0,31877.63235589034,3.081734164814135,28124.763966753366,16.001387059885822,15.732132722552274,19.235384061671343,20.89258241577618,6.102407323640648,4.088280832148506,10.897399517139595,348.71678454846705,0.9999964717265094,0.865612415992792,0.8445314185971743,0.42463264748220414,True,1.3280197150781925,22295,17.45981438678809,8.729907193394045,False,0.9013507588363816,0.9862443031797591,0.9725823741656205,0.9895235725505436,0.6914663590496848,2.1407080522364064,98.87099139377085,29793.480586205766,6.715392248511351e-05,0.003101578884214138,0.9346202457442087,0.9139223982641305,1.0140470662198244,1.43105092474852,1.0174187799768188,False,False,False,0.22258280030006006,-0.8501108066693658,-0.046051453751666124,1.3275007147986995,0.7959431708031939,1.522069450420895,-1.5930437392919903,False,False,False,False,64,0.5
35.2,31882.982960116322,3.330857111824959,28111.836816519433,16.003137803075624,15.732132722552274,19.235384061671343,20.89258241577618,6.223067794682298,4.090653250477543,10.897399517139595,348.71678454846705,0.9999966755445946,0.8653673569080748,0.8452002349621988,0.4278646361396401,True,1.3280197150781925,13408,14.737544540870738,7.368772270435369,False,0.7316438249075401,0.9856452435015786,0.9729600052737584,0.9762252176895062,0.17851310904792156,1.7376540841554078,98.81093566103326,29805.048701553016,5.45009883902365e-05,0.0030991747473766724,0.9348262281116332,0.7422993513450342,1.0130377797227657,5.46864722090208,1.0033559574885393,False,False,False,0.2371302726648011,-1.1593218188404089,-0.06170427079419982,1.438864178761378,0.4224188500620959,1.7399776322428153,-1.8120391870523926,False,False,True,False,64,0.5
35.4,31887.30412768505,3.1226663998149085,28142.319944408282,16.003309424089576,15.732132722552274,19.235384061671343,20.89258241577618,5.977598437400574,4.092848296734486,10.897399517139595,348.71678454846705,0.99999619397606,0.8664010956485958,0.8471452867022979,0.4317674140544271,True,1.3280197150781925,20482,16.97310316105344,8.48655158052672,False,0.9075675419463617,0.9663769317272383,0.9730595715592295,0.9727953277322164,1.2254774191071087,2.155472912122609,96.87928740565563,29808.09875291321,6.759658651266146e-05,0.003038177420635053,0.9347951972845945,0.9391444602513798,0.9931323425334762,0.793809263691698,0.999728440236614,False,False,False,0.1800834166128685,-0.6304373101624228,-0.01966665685529304,1.2127221136760205,0.8859493308982538,1.4126999913052551,-1.483508580566451,False,False,False,False,64,0.5
35.6,31916.398497137652,3.27309563812823,28143.336119628995,16.00376654586855,15.748015748023622,19.222382786741086,20.89258241577618,6.139577902882727,4.096191696833218,10.897399517139595,348.71678454846705,0.9999942469690194,0.8659347614014663,0.8468405122441233,0.43452903131979875,True,1.3266803100827607,15142,15.34728450932972,7.67364225466486,False,1.148037162257807,0.9820503855179539,0.9741035053611258,0.9968082005795582,0.5587672657400147,2.7265882603622917,98.45055114817488,29840.077968541875,8.542907059538122e-05,0.003084638486294254,0.9349450243021001,1.1690206319223715,1.0081581475819472,1.7839416545982076,1.0233082984441322,False,False,False,-0.11945729499284469,-1.0736395062665027,0.01754197903105988,1.1227191875244404,-0.1371437176983724,1.3929017551244969,-1.5731266926697138,False,True,True,False,64,0.5
35.800000000000004,31941.786297744795,3.172449903338277,28145.699648168073,16.004708443280993,15.748015748023622,19.235384061671343,20.89258241577618,6.112059966820173,4.099746304687155,10.897399517139595,348.71678454846705,0.999993834841851,0.8657892435939595,0.8467908871269321,0.4373917204955393,True,1.3266803100827607,18780,16.489304052843227,8.244652026421614,False,0.9844543140867068,0.9713689431241594,0.9748207510344694,0.9365092397359761,1.508758893947994,2.3380789959559287,97.37973654819699,29862.04962422054,7.319812906396551e-05,0.0030486628280733427,0.93488978186323,1.0134710616961478,0.9964590332051847,0.6207149753963651,0.9606989169466925,False,False,False,-0.3502731391591862,-1.4010385084763142,0.06692644959311231,1.6478219687220825,-0.9715327852109519,1.736218530968679,-1.7601335253522963,False,True,True,False,64,0.5
