t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2
9.0,2.152499224759898,0.0033795907066806745,4068.044938260827,9.968098507759215,9.8138047610949,11.998625499984943,13.04539350371106,0.007160160026662756,0.000390234351922059,0.47123889803846897,9.42477796076938,0.9949398007472291,0.5805329825032169,0.4550711606528465
9.1,2.1647061911678436,0.0035666972943455286,3974.4042999708986,9.976419658446185,9.82485510212633,12.02030978062638,13.048720137324667,0.00671299494029859,0.0003924764510932687,0.47123889803846897,9.42477796076938,0.994978285260294,0.5798179595668488,0.44094975575546597
9.200000000000001,2.1763876660223582,0.005220075977335742,3747.4713074704127,9.986988611848423,9.835893028427396,12.034744261696817,13.053708498183784,0.006239331564186969,0.00039472714102679456,0.47123889803846897,9.42477796076938,0.9950034065060402,0.5623979362121034,0.41310592826620945
9.3,2.1882720137812095,0.011800144241365617,3175.58854823573,9.996530138383351,9.84691858174706,12.050962386649642,13.058694953512349,0.006111860544449994,0.00039696133097673374,0.47123889803846897,9.42477796076938,0.9950509768353435,0.5412868081735287,0.34860505169951217
9.4,2.199764650161539,0.004054335329545719,3575.0941122171153,9.999832981521127,9.85352799198789,12.049161450767713,13.057033013326999,0.005680520658439623,0.0003992030605690947,0.47123889803846897,9.42477796076938,0.995085923416972,0.6223976625443961,0.39175805803821706
9.5,2.211554512435707,0.004980268233814523,3611.08488018786,10.002903453362523,9.862333648787187,12.052763053433939,13.058694953512349,0.005434999719117653,0.00040142081164108435,0.47123889803846897,9.42477796076938,0.9951155829753113,0.6300835354526999,0.3954342112000978
9.6,2.2231148673310783,0.005642219727300285,3588.754843881095,10.00662803339673,9.864533834793095,12.058163440406485,13.060356682214566,0.005136624105443266,0.00040364979266886215,0.47123889803846897,9.42477796076938,0.9951563218026054,0.6321859708114157,0.3934930976424541
9.700000000000001,2.2351263458558357,0.005458275084242351,3651.4164188771992,10.009854429450936,9.864533834793097,12.058163440406485,13.075302737094336,0.004863978569086432,0.000405873116128496,0.47123889803846897,9.42477796076938,0.9951861583459923,0.6382010509292315,0.40111198271822734
9.8,2.2468840881813046,0.0041618140809172475,3813.1901883916844,10.00942611205178,9.862333648787189,12.05276305343394,13.07862176309959,0.004726499091731876,0.00040810985378587325,0.47123889803846897,9.42477796076938,0.9952266591564098,0.642612263467681,0.419645444946992
9.9,2.2585731009571566,0.003765287384066002,3924.278267184275,10.008211405888678,9.864533834793095,12.049161450767714,13.07862176309959,0.004844543759779028,0.00041033103715237736,0.47123889803846897,9.42477796076938,0.9952649918324094,0.6244977171831108,0.4321113763726772
10.0,2.269851939206549,0.004401555638057241,3950.0979546419107,10.007962176759548,9.864533834793097,12.049161450767714,13.083598723422986,0.004666038161973856,0.00041254384332984527,0.47123889803846897,9.42477796076938,0.9952959516313455,0.6043425947748153,0.43470002958188275
10.1,2.281306811003575,0.0032480891149650275,4083.2952229540847,10.00884028657811,9.862333648787189,12.04375702732886,13.086915645449508,0.0045647704938578835,0.00041473565658703144,0.47123889803846897,9.42477796076938,0.9953382937955283,0.5990321493670749,0.4483820916331037
10.200000000000001,2.292484173872836,0.00329398146040263,4080.0892760046477,10.010747574493816,9.86673353017885,12.041955013848689,13.091889452804146,0.004273820122390449,0.0004168868145937237,0.47123889803846897,9.42477796076938,0.9953592442295287,0.5847952348763406,0.4467028049516584
10.3,2.303869650423227,0.003601872435313387,4080.795990826403,10.012773203793406,9.86893273527251,12.040152730666577,13.091889452804146,0.003952544266812454,0.0004190371373875683,0.47123889803846897,9.42477796076938,0.9953973886692992,0.5814400463845593,0.4451931944619263
10.4,2.3152510671822997,0.0039026276120988756,4052.7751357044094,10.015603799723314,9.873329675893988,12.040152730666577,13.091889452804148,0.004274960207160294,0.0004212122704495536,0.47123889803846897,9.42477796076938,0.9954436628593479,0.5782033859747884,0.44059548798439946
10.5,2.326466910054862,0.004224840901349728,3942.4544963551716,10.020164120502752,9.879921417816147,12.041955013848687,13.101831402941771,0.0039458633605616925,0.0004233640847364536,0.47123889803846897,9.42477796076938,0.9954888350832202,0.5712656007323527,0.42733106157761935
10.6,2.3378541299343754,0.0038908837015360336,3783.916368638897,10.025310241961902,9.882117688026188,12.049161450767711,13.113420818213513,0.0035337808532050303,0.0004255214685990945,0.47123889803846897,9.42477796076938,0.99552555096328,0.5739911064000879,0.4093371885889652
10.700000000000001,2.349022441471907,0.005251734605472548,3587.612102610146,10.0325079620575,9.886508764753893,12.065360196308548,13.13326459372874,0.0037648076562600535,0.00042766841538234844,0.47123889803846897,9.42477796076938,0.9955543938767835,0.5709982547054049,0.3881038376813898
10.8,2.3603969482088836,0.00983988332465186,2952.036523096102,10.039124399493625,9.890897892057684,12.083333333333332,13.144826295289466,0.005920519501436446,0.00042981303998055264,0.47123889803846897,9.42477796076938,0.9955935802402166,0.5401082044249016,0.32022461333988483
10.9,2.371585268667486,0.005297373181192411,3232.699542131967,10.038592103680479,9.886508764753895,12.079740845270186,13.153078431387165,0.006321942470917923,0.00043195871874225286,0.47123889803846897,9.42477796076938,0.9956164562436354,0.6298627628652456,0.35270629026509465
11.0,2.383043925741691,0.005210604504871507,3351.2636092328003,10.037485893593516,9.888703571921514,12.07075494739248,13.151428418405525,0.005009413705077635,0.00043409742212836356,0.47123889803846897,9.42477796076938,0.9956516353820195,0.651359704682629,0.36801470498010913
11.1,2.394196489054866,0.006415025327727579,3335.9338694146413,10.036870261383633,9.888703571921516,12.07255266204202,13.146477136902918,0.004395012094051043,0.00043624470605415066,0.47123889803846897,9.42477796076938,0.9956847239932952,0.6519282694802118,0.3693235099479295
11.200000000000001,2.40577602514079,0.005544159208454088,3395.5661542382036,10.035861653476402,9.888703571921514,12.070754947392482,13.144826295289466,0.004700786725015249,0.00043839144287530126,0.47123889803846897,9.42477796076938,0.9957202523112334,0.6590832233595849,0.37914051450642744
11.3,2.4167170779009908,0.004638813623631063,3569.649042948352,10.03544118226626,9.882117688026188,12.06536019630855,13.139872526017902,0.004446191717573577,0.00044053431326166587,0.47123889803846897,9.42477796076938,0.9957533049705402,0.6650575116857922,0.40186089410061104
11.4,2.4281726011519424,0.004697551773095875,3719.103881566816,10.034686470577117,9.882117688026186,12.06356140983619,13.138220854522968,0.00414594666748302,0.00044267179180046515,0.47123889803846897,9.42477796076938,0.9957866223890325,0.64910252888717,0.4210282455174231
